age,workclass,fnlwgt,education,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
25,4,209105,9,4,4,4,4,0,0,0,45,39,0
26,4,296548,8,2,4,0,4,1,0,1536,45,39,1
38,4,310110,15,0,8,1,4,0,0,0,40,39,0
35,4,53364,15,4,14,2,4,1,3493,0,40,39,0
44,4,49167,11,0,7,1,2,1,3027,0,40,39,0
40,4,297305,11,2,13,0,4,1,2687,1517,45,39,0
29,4,63999,15,6,7,3,4,1,0,0,20,39,0
23,4,200864,9,4,3,3,4,1,0,0,40,39,0
45,4,429484,0,4,14,1,4,1,7490,1633,35,39,0
25,4,161335,11,2,4,0,4,1,0,0,60,39,1
32,4,315150,2,0,1,4,1,1,0,0,40,4,1
57,6,96863,9,2,4,0,4,1,0,1895,69,39,1
40,4,122481,7,0,7,1,4,1,0,0,21,26,1
45,4,54767,12,2,10,0,2,1,0,0,33,39,0
32,4,282732,9,6,10,1,4,1,0,0,45,39,1
49,4,145893,11,0,12,1,4,1,0,0,39,39,0
54,4,248074,11,0,7,4,4,0,0,0,40,39,1
74,4,168167,11,2,5,0,4,1,0,0,37,39,0
52,5,130429,10,2,11,0,4,1,0,0,55,39,1
22,4,373971,8,2,6,0,4,1,0,0,35,39,1
48,4,192019,8,2,10,0,4,0,0,0,45,10,1
26,4,298358,4,5,10,1,0,1,0,0,40,33,0
33,4,236264,15,2,4,0,4,1,0,0,55,39,0
46,4,210194,9,3,1,1,4,0,0,0,40,39,0
25,4,369438,9,4,0,3,4,0,0,0,34,39,0
55,7,120312,1,6,4,4,2,0,0,0,7,39,0
19,4,147153,8,4,8,3,4,0,0,0,77,39,0
37,6,226951,15,2,11,0,4,1,0,0,40,39,0
37,7,273576,11,0,10,1,2,0,0,0,40,35,0
32,4,84679,11,2,12,0,4,1,0,0,19,33,0
19,4,92961,7,4,7,3,4,0,0,0,12,39,0
25,2,131707,11,2,5,0,4,0,0,0,40,39,0
37,7,244239,1,4,13,1,4,1,0,0,50,39,0
61,4,115124,15,5,5,4,4,0,0,0,40,39,0
39,4,81099,6,5,13,3,4,0,7302,0,34,39,0
48,4,149368,15,2,7,0,4,0,0,0,40,39,0
23,4,128288,9,4,3,1,2,0,0,0,40,27,0
59,4,208827,1,3,7,4,4,0,0,0,36,39,0
52,6,148775,15,2,4,0,1,1,0,0,50,39,1
38,4,248678,11,4,13,1,3,1,0,0,40,39,0
38,4,570741,9,6,1,1,4,0,0,2279,40,39,0
50,4,44573,12,2,7,0,4,1,14403,0,40,39,1
33,4,191571,9,4,12,4,4,0,3371,558,40,33,1
19,4,41631,11,4,8,3,4,0,0,0,40,39,0
47,4,331700,10,0,1,4,4,0,3525,0,40,39,0
19,4,114183,9,4,12,3,4,1,0,0,40,19,0
46,4,87488,9,2,10,0,4,1,98225,0,34,39,1
43,6,43928,1,0,10,4,4,1,0,0,40,39,0
24,4,43893,1,4,12,3,4,1,0,0,40,31,0
36,4,218215,11,2,7,0,4,0,0,0,33,39,0
55,6,131989,12,2,1,5,4,1,0,2719,83,39,0
49,4,208012,15,2,11,0,4,1,0,0,25,39,1
29,4,332193,9,4,10,1,4,1,0,0,45,39,0
39,4,362869,11,4,1,3,4,1,0,0,38,39,0
30,6,40609,15,4,4,1,4,0,3085,0,29,39,0
30,4,197778,9,4,10,4,1,0,0,0,40,26,0
38,4,261575,9,5,1,5,2,0,0,0,40,39,0
61,2,178178,5,0,12,4,4,0,0,0,35,39,0
31,4,39085,9,5,1,1,4,0,0,704,45,39,1
50,6,198994,15,2,10,0,4,1,0,0,55,39,0
35,4,96023,11,2,5,0,4,1,0,0,40,39,0
23,4,174291,11,2,10,0,4,0,0,1512,40,22,1
45,4,219365,10,2,1,0,4,1,0,0,40,39,0
57,5,107454,14,2,4,0,4,1,0,0,50,39,1
24,3,301042,11,4,12,3,4,0,0,0,40,40,0
63,4,227050,7,2,1,4,2,1,0,0,40,39,1
35,4,208875,15,0,10,4,4,1,7366,0,40,35,1
79,4,226694,11,3,10,4,4,0,0,0,40,39,0
79,4,144211,11,0,1,1,4,1,0,0,45,39,0
53,5,203789,11,2,3,0,4,1,7071,0,40,39,0
51,4,259118,15,0,8,1,4,0,0,0,40,39,1
27,4,165807,15,4,3,2,4,1,0,0,40,39,0
38,4,191103,15,0,8,1,4,1,0,0,40,39,0
49,6,161212,11,2,3,0,4,1,0,0,40,39,0
53,4,204193,12,2,10,5,4,1,0,2354,40,39,1
33,4,297749,11,2,1,0,4,1,3097,0,40,39,1
76,6,255501,9,0,4,1,1,0,2333,0,40,39,1
21,2,345452,3,4,10,4,4,0,0,1974,40,39,0
47,4,174827,12,2,10,0,4,1,0,0,18,39,1
43,4,200412,1,2,3,0,4,1,0,0,40,39,0
47,4,170222,7,2,11,0,4,1,0,0,40,39,1
76,4,455944,15,0,4,1,4,1,0,0,40,39,0
22,4,171838,11,2,8,0,1,1,0,1538,40,26,0
20,4,178192,15,4,11,1,4,0,0,0,35,39,0
69,2,103727,9,0,4,1,4,1,14973,0,50,39,1
30,4,32575,11,2,10,0,4,1,0,0,50,39,1
44,4,129310,12,2,10,0,4,1,0,0,74,39,1
54,2,169859,15,0,5,1,4,0,0,0,40,39,0
38,4,99419,12,2,14,0,4,1,0,0,40,39,1
67,5,200709,4,5,8,1,4,1,0,0,40,39,0
28,1,26093,15,4,8,3,4,1,0,0,55,39,0
22,4,247601,11,4,4,4,4,0,0,0,49,35,0
25,4,164734,11,4,3,3,4,1,0,0,40,39,0
19,4,215608,9,4,13,3,4,0,0,0,45,39,0
51,4,369332,11,0,0,4,4,0,0,0,29,39,0
35,6,284988,11,2,7,5,4,0,0,0,40,39,0
38,4,335092,15,6,12,1,4,0,6972,0,49,39,1
19,4,168634,15,4,4,1,2,1,0,0,60,39,1
35,4,39606,15,4,12,4,4,1,98814,0,40,39,0
41,4,51133,9,0,10,4,4,1,6274,0,33,39,1
31,4,188610,11,2,3,0,4,1,0,0,40,39,0
27,2,299781,0,4,4,3,4,0,14308,0,69,39,1
35,4,216885,11,2,14,0,4,1,0,0,45,39,1
48,4,220323,11,0,4,4,4,0,0,1972,33,22,0
45,4,303527,12,2,13,0,4,1,0,0,50,39,1
37,4,167633,12,2,10,0,4,1,7032,0,55,39,1
47,4,268863,5,2,11,0,4,1,0,0,35,39,0
53,6,150071,11,2,10,0,2,1,0,0,40,39,1
42,5,136251,5,2,10,0,2,1,0,1660,50,39,1
57,4,344658,15,4,1,1,4,0,0,0,21,39,0
22,4,145100,4,5,8,3,4,0,0,0,40,39,0
45,4,152840,11,2,13,0,4,1,0,0,40,39,0
27,4,312193,1,4,4,1,4,1,0,0,45,31,0
29,4,46030,1,4,10,3,4,0,0,0,9,39,0
30,4,48001,15,0,10,1,4,1,0,0,40,39,0
35,2,181023,8,4,14,4,4,0,0,0,45,39,1
49,4,355032,14,2,3,0,4,1,0,2314,50,39,0
67,4,287739,11,0,1,4,4,0,0,0,40,6,1
45,4,192625,9,6,1,1,4,0,0,0,16,39,0
51,7,114424,9,6,1,2,2,0,0,0,35,39,1
41,6,225146,11,2,5,0,4,0,7442,0,40,39,0
60,4,195114,15,2,1,4,4,0,0,0,40,39,0
42,7,90309,9,6,13,1,4,1,0,0,40,39,0
42,4,219593,11,2,11,0,4,1,0,1885,45,39,0
46,4,218254,15,2,7,0,1,1,0,0,40,0,1
66,6,110551,12,2,4,0,4,1,0,1970,40,39,1
41,4,335484,9,4,12,1,4,1,14827,0,40,39,0
22,4,166784,4,4,6,4,4,0,0,0,45,39,0
25,4,220358,1,4,14,2,0,0,0,0,9,6,0
24,4,167270,11,4,4,3,4,1,0,0,35,39,0
26,4,102378,11,4,7,3,4,0,0,0,60,39,0
23,4,163885,11,2,6,0,4,1,0,0,19,0,0
30,4,134218,9,0,8,4,4,0,0,0,34,39,0
73,6,123167,11,2,5,0,4,1,3393,0,40,39,0
66,4,188063,11,5,10,4,4,0,3153,0,40,39,1
22,2,354948,1,4,12,1,4,0,0,0,7,39,0
32,4,331854,15,2,12,4,4,1,97504,0,30,39,0
55,1,114052,10,2,5,0,4,1,95997,0,50,39,1
33,6,231833,11,2,14,0,4,1,0,0,40,39,0
61,7,104123,15,0,5,4,4,0,0,0,40,39,0
22,4,54465,1,4,1,1,4,0,0,0,40,8,0
51,4,218962,15,2,10,0,2,1,0,0,20,39,1
32,4,460800,11,0,1,4,4,1,0,0,8,39,0
21,4,178997,12,4,7,3,1,0,0,0,27,33,0
48,4,128476,15,2,5,5,4,0,0,0,31,39,1
48,5,119930,15,2,3,0,4,1,14975,0,40,39,0
68,4,52043,11,0,13,0,4,1,0,0,40,39,0
46,4,128576,8,2,1,0,4,1,0,0,60,39,0
42,4,164560,10,2,10,0,1,1,0,1972,40,19,0
53,4,93767,12,2,10,0,4,1,0,0,55,34,0
33,4,30073,11,3,8,2,4,0,0,0,17,39,0
52,4,295879,8,2,3,0,4,1,0,0,40,39,1
34,4,363741,12,2,1,0,4,1,0,0,78,39,0
21,4,145882,11,4,13,4,2,0,0,0,32,39,0
37,4,166062,11,4,13,0,4,1,0,0,28,39,0
28,4,221639,11,0,14,1,2,1,0,0,40,39,0
33,4,499591,11,0,13,4,0,0,0,1511,40,39,0
34,4,220629,15,2,1,0,4,1,0,0,60,39,0
25,1,128114,11,4,3,2,4,1,0,0,27,39,0
43,4,181701,9,0,1,1,4,0,0,0,34,39,0
23,4,139725,11,2,1,0,4,0,0,0,30,25,0
21,4,224122,0,4,6,3,4,1,0,0,40,39,0
27,4,309757,11,2,5,2,4,1,0,1495,30,20,0
52,4,292621,11,2,3,0,4,1,0,0,40,39,0
36,4,368475,9,2,4,0,4,1,0,0,40,0,1
33,7,164375,8,0,3,1,4,1,0,0,40,39,1
40,4,25356,9,6,7,1,4,1,0,2283,40,39,0
27,4,172126,8,0,1,3,4,0,0,0,32,39,0
39,2,114446,2,2,4,0,4,1,0,0,59,39,1
60,7,308954,12,2,10,3,4,1,0,2357,40,39,1
42,4,56859,5,5,4,4,4,0,0,0,40,39,0
22,4,212424,2,4,14,3,4,1,0,0,40,39,0
33,1,259152,2,2,8,0,1,1,15110,0,40,4,1
54,4,207269,9,0,4,1,4,0,0,0,40,39,1
52,4,97877,15,2,10,5,2,1,0,0,60,39,1
20,7,345062,14,4,11,3,3,0,0,0,30,4,0
29,0,204712,15,2,4,0,4,1,0,0,40,39,0
23,7,205910,11,6,7,4,0,0,0,0,32,39,0
39,7,184836,6,4,1,3,4,1,0,0,40,39,0
37,4,434442,15,5,3,3,4,1,3044,0,35,39,0
36,4,256734,9,4,8,1,4,0,0,0,45,39,0
20,4,491758,9,4,8,1,4,0,0,0,35,39,0
30,4,271018,8,5,12,4,4,0,0,0,40,39,0
33,4,59012,11,2,8,4,1,0,0,0,61,12,0
30,4,458810,8,4,7,3,4,1,0,0,40,39,0
19,4,320984,14,4,4,3,3,0,3837,0,28,26,0
31,4,210608,7,2,11,0,4,1,0,0,81,39,0
54,4,206266,8,2,4,0,4,1,0,0,40,39,0
41,4,340520,7,2,1,0,4,1,97686,1984,40,39,1
42,4,199593,6,2,7,0,4,1,0,0,45,39,1
43,4,201111,11,0,1,1,4,0,0,0,35,39,0
51,4,257511,5,2,0,0,4,1,0,0,80,39,1
41,4,216264,0,6,8,4,4,0,0,0,35,39,0
23,4,44598,14,4,13,3,4,1,0,0,40,39,0
20,4,35997,11,2,7,0,4,1,0,0,40,39,0
21,4,418235,7,4,1,3,4,1,0,0,35,39,0
50,6,130801,2,2,4,0,4,1,0,0,81,22,1
42,2,182164,15,2,7,0,1,1,0,0,54,22,1
50,6,252963,11,2,3,0,4,1,14662,0,40,39,1
39,4,188487,15,0,4,4,4,1,0,0,40,39,1
35,4,88797,11,4,12,3,4,0,0,0,40,39,0
43,4,319965,9,2,10,0,1,1,0,0,40,12,0
25,4,146628,8,4,8,1,4,1,0,0,32,39,0
37,1,195421,11,2,8,0,4,1,0,0,40,39,1
55,4,271573,11,2,5,0,4,1,0,0,68,39,1
38,4,217774,11,0,1,1,2,0,0,0,40,39,1
35,4,200396,11,2,10,0,4,1,0,0,40,39,1
37,4,153265,11,2,3,0,4,1,0,0,40,39,0
24,4,261728,15,4,5,3,4,1,0,0,2,39,0
36,6,194530,9,2,1,0,4,1,14890,0,45,39,1
59,4,515415,11,2,12,0,4,1,0,1881,40,39,0
20,4,219423,11,4,4,3,4,1,0,0,15,39,0
31,7,456654,11,0,1,4,4,0,0,0,30,39,0
37,2,181535,11,0,1,4,4,0,0,0,40,39,0
53,6,180515,3,2,10,0,4,1,0,0,55,23,1
24,4,215425,11,4,3,3,4,1,0,0,40,39,0
27,4,206093,9,0,10,4,4,1,0,0,34,39,1
38,4,145648,15,2,8,0,4,1,0,0,40,39,1
52,6,202166,15,2,3,0,4,1,0,0,50,39,1
54,4,148985,15,6,10,4,4,0,7089,0,40,33,0
48,4,268972,12,2,7,0,4,0,0,0,40,39,1
51,8,62809,9,0,1,0,4,1,97618,0,50,39,1
49,6,353964,9,2,10,0,4,1,0,0,40,39,1
36,4,228987,4,5,1,4,1,0,0,0,40,23,0
48,1,176493,9,0,13,1,4,0,0,0,40,39,0
49,6,38696,12,2,10,0,4,1,0,0,40,39,1
23,4,248004,15,3,13,3,4,1,0,0,20,26,0
37,5,193637,9,6,4,1,4,0,0,0,40,39,0
59,4,189147,12,2,14,0,4,1,0,0,40,39,1
32,4,160846,11,5,13,2,4,1,0,0,40,39,0
26,4,71357,6,4,13,3,1,1,0,0,4,29,0
26,4,256569,11,4,13,1,4,0,2846,0,40,39,1
28,4,182444,2,6,0,4,4,0,3395,0,40,39,0
46,5,55088,12,2,10,0,1,1,14603,0,40,39,1
50,4,431585,15,2,5,0,4,1,99508,0,40,39,1
51,4,296927,15,0,12,1,4,1,0,0,40,39,0
27,4,47584,9,3,1,1,1,0,0,0,40,11,0
30,4,508711,15,0,6,4,3,0,0,0,29,33,0
45,4,177530,9,0,9,1,4,1,0,0,32,39,1
20,2,173180,9,4,13,1,4,1,0,0,8,39,1
57,4,211837,9,0,1,1,4,1,0,0,40,39,1
44,5,165512,15,2,1,0,2,1,0,0,55,39,1
56,4,170738,11,2,7,1,4,0,0,0,40,39,1
46,4,193913,15,2,7,0,4,1,0,0,50,39,1
59,7,206171,11,0,10,4,4,0,0,0,40,39,0
46,5,207125,15,2,3,0,4,1,0,0,50,39,1
59,4,139693,8,0,1,1,4,1,0,0,7,39,0
43,4,153267,12,2,10,0,4,1,25437,1647,60,39,1
31,8,123955,1,4,3,3,4,1,2637,0,40,39,0
32,2,303456,9,4,1,4,3,0,0,2303,40,12,0
43,4,169069,9,0,4,1,4,0,0,0,40,39,0
30,4,289506,11,0,1,1,2,0,0,0,40,39,0
48,4,156628,7,0,3,4,4,0,0,0,36,39,0
36,4,58560,14,4,12,1,4,0,5283,0,15,39,1
40,2,111022,9,0,4,1,4,1,0,0,29,39,0
70,6,31567,10,2,10,0,2,1,0,0,60,33,1
28,4,203723,3,4,8,3,4,1,0,0,40,39,0
28,4,151729,8,4,11,1,4,1,0,0,40,39,1
20,6,174189,15,4,8,3,4,1,0,0,33,39,0
40,4,170883,11,0,3,1,4,1,0,0,40,39,0
53,4,211984,9,2,1,4,4,1,0,0,68,2,0
27,4,257825,11,2,12,0,1,0,0,0,40,4,0
22,4,47683,9,0,10,1,4,0,0,1664,40,22,1
31,4,72801,1,4,12,1,4,1,0,0,49,39,0
37,4,47345,11,0,1,4,4,0,0,1489,38,39,0
34,4,45208,11,2,2,0,2,1,0,0,40,39,0
55,2,160476,11,2,7,0,2,1,0,0,40,31,0
66,7,177712,9,0,10,1,4,1,0,0,40,39,1
28,4,80377,15,4,3,3,4,1,0,0,40,39,0
41,4,49598,9,0,10,3,2,0,0,0,40,16,0
54,4,210797,12,2,1,0,4,1,0,0,40,39,1
50,6,121215,15,6,1,4,4,0,0,2351,40,39,0
28,4,37711,14,4,3,1,4,1,0,0,85,39,0
35,4,159001,9,4,7,1,4,1,0,0,45,39,0
46,4,52281,14,2,10,0,1,1,0,0,40,26,1
76,4,213615,1,2,1,0,4,1,0,0,40,39,0
57,2,120883,15,2,12,0,4,0,0,0,49,39,1
44,6,157859,9,0,10,1,4,1,0,0,60,39,1
43,6,133660,15,2,13,0,4,1,0,0,20,39,0
56,4,207892,6,6,1,1,4,0,0,0,40,39,1
55,6,194605,11,4,7,3,4,1,0,0,37,39,0
36,4,471137,11,2,3,0,4,1,0,0,40,39,0
24,4,390855,11,6,0,3,4,0,0,0,40,39,0
25,4,204900,7,2,10,0,4,1,96431,0,49,39,1
46,4,295555,11,0,1,1,2,0,0,0,33,39,0
33,0,128062,9,3,0,1,4,0,0,0,10,39,0
36,4,32911,15,4,3,1,4,1,0,0,67,39,0
36,4,67520,15,4,4,3,4,1,0,0,13,39,0
20,4,188350,11,4,3,2,4,0,0,0,40,26,0
28,4,122710,15,4,8,3,4,0,0,0,34,39,0
25,4,153192,9,4,10,4,4,1,0,0,50,39,0
40,5,113195,11,5,12,2,4,1,0,0,40,39,1
37,7,194749,1,2,3,0,4,1,2508,0,40,39,0
44,2,40700,9,0,13,1,4,0,0,0,45,39,0
29,4,97497,11,2,13,4,4,0,0,0,30,39,0
26,4,55776,15,4,10,3,4,1,0,0,71,39,0
29,4,139538,1,2,14,0,4,1,0,0,10,39,1
45,4,462453,11,0,5,4,4,0,0,0,40,39,0
30,4,479740,15,0,3,2,4,1,0,0,40,3,0
41,4,207450,14,2,12,0,4,1,0,0,50,39,1
38,4,202426,15,2,4,5,4,0,0,0,60,39,0
49,5,150186,12,2,10,0,4,1,0,0,40,39,1
42,7,170436,1,0,2,1,4,1,6621,0,49,39,1
29,4,272670,15,4,7,1,4,0,0,1533,40,3,0
40,4,131134,9,2,10,0,4,1,0,0,40,39,0
49,4,293418,9,2,5,0,4,1,0,1887,69,39,0
32,3,205483,11,4,10,2,4,0,0,0,40,39,0
38,4,223606,11,4,3,1,4,1,0,0,40,31,0
34,5,303056,1,4,0,1,4,0,0,0,40,27,0
76,4,70580,11,0,10,1,4,1,0,0,50,39,1
52,5,304088,11,2,3,0,4,1,0,0,40,39,0
20,4,165276,9,5,4,1,4,0,5872,0,40,39,0
53,2,211538,7,2,10,0,4,1,0,0,50,39,1
36,4,221846,9,0,10,4,4,1,0,0,31,39,0
32,4,121030,14,4,1,4,4,0,0,1882,40,39,0
22,4,211990,15,4,10,1,4,1,0,0,40,39,0
57,2,33962,9,5,10,0,4,1,1706,0,13,39,0
23,2,243730,15,2,7,0,3,1,0,0,68,39,0
58,6,105685,11,3,0,0,4,1,2894,0,40,39,0
37,2,206714,13,6,1,4,2,0,0,0,35,39,0
27,4,107985,11,5,12,1,1,1,0,0,40,31,0
25,4,167866,11,3,7,3,3,0,0,0,32,1,0
35,4,107774,11,0,1,2,2,0,0,1028,40,39,0
38,4,327513,11,2,10,0,2,1,0,0,32,32,0
60,5,392470,1,2,10,0,2,1,0,0,50,39,1
68,4,140763,11,2,13,4,4,1,0,0,40,39,0
51,4,367333,11,2,5,0,4,1,0,0,40,39,0
56,6,157289,12,2,10,0,4,1,0,1891,79,39,1
24,4,361640,0,4,13,3,4,1,0,0,40,39,0
43,4,167423,11,3,10,4,1,0,0,0,40,22,0
57,4,281888,7,2,12,0,4,1,0,0,60,39,1
49,4,184012,12,2,0,0,4,1,0,1983,33,5,0
47,7,219798,7,2,10,0,1,1,2548,0,34,33,1
57,4,182150,14,2,8,0,2,1,0,0,40,39,0
56,4,153493,11,2,12,0,4,1,0,0,40,39,0
32,4,48238,11,4,3,0,4,1,0,0,40,4,0
49,4,323540,10,2,10,0,4,1,0,0,50,39,1
36,4,56713,14,4,11,1,4,0,0,729,40,39,1
37,5,293849,11,5,10,4,4,0,0,0,40,39,0
32,4,114824,15,2,14,0,2,1,0,0,68,39,0
43,5,342264,15,2,3,1,4,1,2280,0,40,39,0
25,4,116706,7,4,12,2,2,0,0,0,35,39,0
36,4,32434,11,4,2,1,4,1,0,0,40,39,0
35,2,204076,11,2,11,0,4,1,0,0,40,39,0
33,4,146426,11,2,8,0,4,1,0,0,40,39,0
21,4,82191,9,4,6,3,4,1,0,0,50,39,0
19,4,499306,11,4,13,3,4,0,0,0,24,39,0
47,0,236894,9,4,1,1,2,1,0,0,55,39,1
58,4,192949,9,2,10,0,4,1,99113,0,40,33,1
41,4,354431,12,2,10,0,4,1,0,0,40,39,0
53,4,167230,11,2,7,0,4,1,0,0,60,39,1
83,1,209779,9,0,12,4,4,1,2509,0,49,39,0
28,2,146570,11,4,10,1,4,1,0,0,40,39,0
38,4,205910,7,6,3,1,1,1,0,0,40,0,0
21,4,218452,9,6,4,1,4,0,0,0,32,39,1
39,4,372016,2,0,1,2,4,0,0,0,40,4,0
29,4,106426,11,2,8,0,4,1,0,0,66,39,1
20,4,198473,11,4,3,3,4,1,0,0,56,32,0
25,7,328105,9,4,10,1,4,0,0,0,49,39,1
46,4,193161,15,2,1,4,4,1,0,0,60,39,0
29,4,351214,11,5,0,5,4,1,0,0,45,39,0
33,4,376285,5,4,13,1,4,0,0,0,20,39,0
23,4,245376,11,4,7,1,4,1,0,0,34,33,0
29,4,182645,1,0,8,4,4,0,0,0,40,39,0
26,4,330137,11,6,7,3,2,1,0,0,40,39,0
24,4,140794,15,4,6,4,4,1,0,0,33,39,0
20,4,119543,15,2,12,0,4,1,2681,0,59,39,0
36,4,290596,8,2,4,0,4,1,0,0,45,12,1
30,4,221038,11,5,13,4,4,0,0,0,40,24,0
39,4,213836,8,4,4,4,2,0,0,0,40,39,0
66,4,466873,11,5,10,4,4,0,0,0,40,5,0
34,4,152607,15,2,13,0,4,0,0,0,21,39,0
22,7,501265,8,4,7,1,4,1,0,0,18,39,1
71,4,211989,15,2,3,5,4,0,7734,0,40,7,1
27,4,262950,15,2,5,0,4,1,0,0,40,39,0
20,4,120681,11,4,3,3,2,1,0,0,34,39,0
25,4,104245,11,2,11,5,4,1,3735,0,36,39,0
41,1,331292,15,2,14,0,2,1,0,1647,40,39,0
57,4,58943,11,2,1,5,4,1,0,0,40,39,1
40,7,106369,1,2,12,0,4,1,0,0,49,39,1
40,4,79899,12,2,10,0,4,1,7439,2339,69,32,1
23,4,217341,4,4,13,4,2,0,0,0,40,5,0
29,4,297597,11,2,7,0,2,1,0,0,40,39,0
29,4,335356,11,0,1,1,4,1,0,0,31,39,0
43,4,242038,7,2,10,0,1,1,0,0,40,1,1
27,4,43273,11,2,7,0,4,0,0,0,40,1,0
49,0,165181,5,0,8,1,4,1,0,0,55,39,0
55,4,216842,15,2,10,0,4,0,0,0,45,32,1
25,4,84646,9,4,10,0,4,1,14058,0,50,39,1
36,4,156090,11,2,13,0,1,1,0,0,49,39,1
39,5,186472,15,2,14,0,2,1,0,0,68,39,0
38,4,200168,10,2,1,2,4,1,0,0,10,5,0
37,4,184920,11,4,3,3,4,1,0,0,33,39,0
39,4,139826,15,2,5,0,4,1,0,0,40,39,0
37,4,271188,11,2,11,0,4,1,0,0,40,39,1
39,4,151321,14,2,11,0,4,1,0,0,40,39,0
63,2,208923,11,0,14,1,4,1,2967,1892,20,39,1
51,4,184084,9,0,12,1,4,1,0,0,40,39,0
44,4,207032,11,2,1,0,4,1,0,1978,50,39,1
54,5,213670,14,2,10,0,4,1,0,0,45,39,1
42,4,200093,15,0,12,4,4,1,0,0,45,39,0
30,4,29960,11,2,12,0,2,0,0,0,45,39,0
55,6,145148,11,2,12,0,4,1,0,0,40,30,0
42,4,57597,9,2,1,0,4,0,0,0,40,39,1
63,6,208398,12,2,10,0,4,1,7131,0,40,39,1
44,6,339946,11,2,7,0,1,0,0,0,40,4,0
52,4,44032,11,3,3,4,1,0,0,1466,40,2,0
34,4,120799,8,2,10,5,4,0,0,0,45,4,1
18,4,249097,7,4,6,3,4,0,0,0,45,39,0
39,8,134890,15,4,0,1,4,0,0,0,40,39,0
36,4,153008,15,0,5,1,4,0,0,0,40,39,0
24,4,272739,11,4,13,3,4,1,0,0,40,39,0
25,4,285433,8,4,1,1,0,0,0,0,14,13,0
33,4,298876,11,2,1,0,1,1,0,0,40,30,1
43,4,61479,11,2,12,0,4,1,0,0,55,39,0
64,1,357185,11,0,8,1,4,1,0,0,40,39,0
33,2,33229,15,4,8,4,2,0,0,0,40,39,0
55,4,193773,15,2,10,5,4,0,7014,0,40,39,1
68,6,95419,9,3,10,4,4,1,3616,0,40,39,1
65,2,74585,11,5,4,1,4,0,0,0,39,39,0
53,4,202598,7,0,1,4,4,0,0,0,40,39,0
53,1,197165,9,0,4,4,4,0,0,0,40,39,0
27,4,215871,11,4,10,4,4,0,0,0,40,39,0
26,4,409590,11,2,3,0,2,0,0,0,40,4,0
24,4,211604,1,4,10,1,4,1,14581,0,45,39,1
35,4,247273,11,2,5,0,4,1,2733,0,40,39,0
78,4,104476,11,0,10,4,4,0,0,0,45,39,1
29,4,230508,11,2,10,0,4,1,0,0,45,39,1
64,6,270789,9,0,5,0,4,1,2529,0,45,39,1
39,4,154507,1,4,7,0,4,1,0,0,40,31,0
25,2,345613,11,2,7,5,2,1,3228,0,40,39,0
57,7,122692,11,0,12,1,4,0,0,0,35,39,0
53,4,250411,12,2,10,0,1,1,0,0,40,21,1
53,6,99737,12,2,12,0,4,1,0,0,55,39,1
50,4,126559,12,2,10,0,2,1,0,1655,40,29,1
29,4,111770,8,2,1,0,1,1,0,0,18,39,0
19,4,203187,11,4,7,3,4,1,0,0,32,39,0
44,4,212127,11,2,4,0,4,0,0,0,30,39,0
39,4,43582,15,2,4,0,4,1,0,0,21,39,0
46,7,198464,15,0,7,1,4,1,0,0,40,39,0
21,4,134925,0,4,7,3,4,0,0,0,40,39,0
37,4,234280,15,0,13,4,4,1,0,0,40,39,0
32,4,230216,11,2,3,0,4,1,3926,0,40,39,1
32,4,340782,9,0,9,1,4,0,0,0,19,39,0
38,0,100736,15,4,12,3,4,1,0,0,40,39,1
19,4,304686,15,4,1,3,4,1,0,1974,29,39,0
32,4,101545,11,4,8,4,4,0,0,0,40,39,0
44,1,151917,15,2,4,0,4,1,0,2323,55,39,1
27,4,222786,5,0,13,3,4,1,0,0,40,39,0
42,4,371049,11,0,13,1,4,0,0,1978,40,39,0
46,1,236032,11,5,4,4,4,0,7153,0,55,39,1
48,5,282357,11,5,1,4,4,0,0,1522,40,3,1
29,4,253220,15,2,3,0,4,1,0,0,45,39,0
57,4,112063,15,2,10,5,4,0,0,0,40,39,1
33,4,42660,11,0,8,1,4,0,0,0,30,39,0
43,4,222738,9,2,5,0,4,1,0,1993,65,39,1
43,4,244130,12,2,1,0,4,0,0,0,49,39,0
36,4,182002,15,4,10,1,4,0,0,0,50,39,0
37,4,167055,11,0,14,4,2,0,0,0,19,39,0
32,2,130170,6,4,10,3,4,1,0,0,34,39,0
23,4,194881,11,2,3,0,4,1,0,0,40,39,0
48,4,287840,15,0,1,1,4,1,3823,0,40,12,0
57,4,194780,5,2,12,0,4,1,0,0,79,39,1
23,4,197650,11,4,8,3,4,0,0,0,34,39,0
31,4,232585,11,2,4,0,2,1,0,0,40,39,0
45,6,249906,13,4,8,2,4,1,0,0,34,39,0
70,4,143108,3,3,12,1,4,1,0,0,32,22,1
43,4,329946,5,0,10,4,4,0,0,0,36,37,0
60,4,158739,11,2,8,0,4,1,0,0,60,39,0
34,4,53262,11,2,5,5,4,1,2668,0,78,39,1
23,4,215374,11,2,14,0,4,1,14792,0,11,39,0
26,2,227115,9,0,9,1,4,0,0,0,40,39,1
35,4,105010,9,4,13,1,4,1,0,0,40,39,0
49,4,231489,15,2,10,0,4,1,0,0,40,39,0
32,4,207368,11,0,8,4,4,0,0,0,35,39,0
53,4,169350,14,2,12,0,4,1,7286,0,55,39,1
