0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
958,6,390,6,0,14,20,2,7,185,402,379,241,325,401,90,197,177,669,45,111,33,2,44,1113,1070,0
961,29,178,35,0,4,4,2,7,185,341,346,368,306,362,335,197,177,698,45,138,28,2,44,1173,1143,0
962,44,294,67,2,0,20,1,8,423,241,188,59,2,145,379,197,177,521,16,254,54,0,106,796,766,0
960,24,169,35,6,12,20,1,8,185,164,272,488,137,136,266,197,177,471,45,123,28,19,54,713,683,0
969,9,277,9,2,4,18,2,7,185,523,503,11,356,6,171,197,177,356,41,158,4,0,114,537,507,0
970,35,276,49,0,0,0,4,5,185,77,134,459,218,95,486,197,177,18,45,205,37,0,111,19,17,0
228,35,196,49,10,0,20,1,8,405,188,244,379,48,125,129,197,177,405,39,20,37,0,105,615,585,0
971,35,196,49,10,0,20,1,8,370,251,178,531,1,142,138,197,177,444,39,20,37,0,106,672,642,0
972,35,196,49,10,0,20,1,8,423,244,187,47,10,149,129,197,177,633,39,210,37,0,106,999,969,0
1271,42,239,67,10,16,20,2,6,185,27,27,28,282,57,228,197,177,492,45,193,54,21,78,747,717,0
973,17,278,23,2,4,12,2,7,185,407,400,336,321,417,72,44,177,385,41,269,60,0,44,579,549,0
974,17,278,23,2,4,12,2,7,185,415,395,255,321,417,72,44,177,385,41,269,60,0,44,577,547,0
975,17,278,23,2,4,12,2,7,185,415,394,248,321,417,72,44,177,385,41,269,60,0,44,580,550,0
976,17,278,23,2,4,12,2,7,185,415,395,255,321,417,72,44,177,385,41,269,60,0,44,581,551,0
977,17,278,23,2,4,12,2,7,185,410,397,302,321,417,72,44,177,385,41,269,60,0,44,578,548,0
963,41,319,64,6,4,12,2,7,185,451,440,323,342,470,12,197,177,514,24,256,49,2,47,785,755,0
978,29,279,43,2,0,20,1,8,284,253,177,526,1,146,189,31,177,465,16,282,10,3,8,703,673,0
620,24,152,35,6,16,20,2,7,185,392,395,359,327,403,449,197,177,280,45,115,28,0,44,419,389,0
979,35,313,50,6,4,4,2,7,185,418,520,451,348,487,140,158,177,673,45,181,37,0,126,1123,1093,0
980,20,146,27,6,4,12,2,7,185,536,524,94,357,15,25,197,177,497,39,108,22,12,85,753,722,0
981,35,347,49,8,4,12,2,5,185,372,351,117,240,377,435,197,177,301,24,289,37,0,127,452,422,0
982,35,284,49,8,4,12,2,7,185,305,295,221,290,308,393,197,177,613,24,289,37,0,126,963,933,0
983,35,284,49,8,6,14,2,7,185,307,295,196,294,310,393,197,177,712,24,289,37,0,118,1193,1164,0
984,29,284,49,8,4,20,2,7,423,311,295,42,293,312,393,197,177,791,39,289,37,0,118,1368,1359,0
967,20,196,26,10,4,18,2,7,185,361,340,40,312,366,83,197,177,550,45,108,22,12,94,847,817,0
968,20,196,26,10,4,18,2,5,185,294,287,209,142,207,478,197,177,408,45,120,25,12,84,618,588,0
985,24,344,35,0,4,12,2,7,185,420,387,76,320,415,276,197,108,666,45,285,28,19,54,1078,1048,0
214,35,196,49,10,0,20,2,6,185,49,50,179,269,73,119,197,177,288,45,185,37,10,58,430,400,0
224,35,196,49,10,0,20,2,6,185,62,67,315,269,87,161,197,84,374,39,213,37,10,111,561,531,0
225,35,196,49,10,0,20,2,6,185,59,65,318,269,79,161,197,84,374,39,213,37,10,111,562,532,0
226,35,196,49,10,0,20,2,6,185,60,66,318,269,79,161,197,84,374,39,213,37,10,111,563,533,0
229,35,196,49,10,0,20,2,6,185,71,65,164,269,89,161,197,84,416,39,213,37,10,111,627,597,0
230,35,196,49,10,0,20,2,6,185,68,62,164,269,89,161,197,84,416,39,213,37,10,111,628,598,0
242,35,196,49,10,0,20,2,6,185,66,57,26,269,87,119,197,177,470,24,208,37,10,111,710,680,0
243,35,196,49,10,0,20,2,6,185,65,61,267,269,87,119,197,177,470,24,208,37,10,111,712,682,0
251,35,196,49,10,0,20,2,6,185,63,68,315,269,87,161,197,84,568,39,213,37,10,111,875,845,0
252,35,196,49,10,0,20,2,6,185,56,70,351,269,83,137,197,84,593,39,208,37,10,111,925,895,0
253,35,196,49,10,0,20,2,6,185,56,70,351,269,83,137,197,84,593,39,208,37,10,111,926,896,0
254,35,196,49,10,0,20,2,6,185,58,69,341,269,83,137,197,84,593,39,208,37,10,111,927,897,0
258,35,196,49,10,0,20,2,6,185,60,65,315,269,87,161,197,84,643,39,208,37,10,111,1043,1013,0
259,35,196,49,10,0,20,2,6,185,59,63,310,269,79,161,197,84,643,39,208,37,10,111,1044,1014,0
260,35,196,49,10,0,20,2,6,185,64,67,305,269,79,161,197,84,643,39,208,37,10,111,1045,1015,0
262,35,196,49,10,0,20,2,6,185,62,67,315,265,85,161,197,84,665,39,214,37,10,111,1071,1041,0
263,35,196,49,10,0,20,2,6,185,60,66,318,266,82,161,197,84,665,39,214,37,10,111,1072,1042,0
264,35,196,49,10,0,20,2,6,185,59,65,318,265,80,161,197,84,665,39,214,37,10,111,1073,1043,0
272,35,196,49,10,0,20,2,6,185,70,62,134,269,90,161,197,84,749,39,214,37,10,111,1278,1257,0
273,35,196,49,10,0,20,2,6,185,69,60,118,268,88,161,197,84,749,39,214,37,10,111,1279,1258,0
274,35,196,49,10,0,20,2,6,185,71,64,155,268,92,161,197,84,749,39,214,37,10,111,1280,1259,0
265,35,196,49,10,16,20,2,6,185,22,59,475,267,62,486,197,177,665,45,232,37,10,111,1074,1044,0
986,13,100,14,6,14,20,0,1,185,75,31,508,284,203,24,152,69,140,26,77,24,0,114,243,213,0
1038,13,100,14,6,14,20,0,1,185,140,14,501,283,201,24,152,67,138,26,77,24,0,114,240,210,0
1039,13,100,14,6,14,20,0,1,185,141,16,502,72,202,24,152,67,138,26,77,24,0,114,241,211,0
988,29,300,49,0,16,20,2,7,185,309,303,272,292,316,90,197,177,795,45,237,37,22,120,1378,1369,0
1040,9,76,9,10,13,20,2,5,185,505,497,239,72,3,53,197,177,600,39,268,51,12,81,942,912,0
994,29,145,28,6,4,4,2,7,185,513,495,33,352,4,273,197,171,600,39,108,22,12,81,941,911,0
989,17,19,23,10,4,18,2,5,185,310,317,349,342,319,460,197,177,323,5,215,17,10,58,479,449,0
990,17,19,23,10,4,18,2,5,185,312,315,337,341,321,460,197,177,340,5,216,17,10,58,514,484,0
991,17,19,23,10,4,18,2,5,185,314,310,294,339,319,460,197,177,351,5,216,17,10,58,531,501,0
992,17,19,23,10,4,18,2,5,185,304,303,352,338,326,460,197,177,368,5,216,17,10,58,550,520,0
993,17,19,23,10,4,18,2,5,185,315,314,319,338,324,460,197,177,382,5,216,17,10,58,573,543,0
1041,29,304,26,0,9,20,2,7,185,338,327,250,308,345,90,197,177,809,45,108,22,12,94,1398,1397,0
1042,36,281,53,2,16,20,2,7,185,473,471,371,327,486,22,197,177,248,45,251,41,0,46,379,349,0
1043,36,281,53,2,16,20,2,7,185,472,488,413,335,489,22,197,177,248,45,251,41,0,46,380,350,0
1044,36,281,53,2,0,20,2,7,185,442,453,389,316,470,22,197,177,331,45,251,41,0,45,498,468,0
1045,36,281,53,2,0,20,2,7,185,439,470,425,316,478,22,197,177,331,45,251,41,0,44,499,469,0
1046,36,281,53,2,0,20,2,7,185,441,461,405,316,474,22,197,177,331,45,251,41,0,44,497,467,0
1047,36,281,53,2,0,20,2,7,185,438,478,432,316,480,22,197,177,331,45,251,41,0,44,496,466,0
1048,36,281,53,2,0,20,2,7,185,440,466,418,316,475,22,197,177,331,45,251,41,0,44,495,465,0
1049,36,316,53,6,0,0,2,5,185,398,448,427,219,452,2,197,177,204,45,251,41,0,44,328,298,0
1050,36,281,53,6,4,12,2,7,185,472,465,348,321,485,227,136,177,248,45,229,41,0,46,381,351,0
1051,36,281,53,6,4,12,2,7,185,444,427,281,316,460,92,197,177,331,45,131,41,0,44,494,464,0
1052,36,316,53,6,14,20,2,7,185,407,429,398,325,443,3,197,177,669,45,132,41,2,44,1100,1057,0
1274,42,354,67,10,4,8,1,8,178,245,185,29,201,147,297,197,177,500,8,150,54,1,20,759,729,0
1283,42,354,67,10,4,8,1,8,423,237,180,47,201,147,297,197,177,601,8,150,54,1,20,946,916,0
1265,42,329,67,10,13,20,2,7,185,427,391,37,329,421,6,197,177,474,45,41,54,21,78,718,688,0
1240,42,242,67,10,4,6,2,5,185,5,28,447,209,54,343,197,177,263,45,143,54,1,19,401,371,0
1240,42,242,67,10,4,6,2,5,185,4,28,448,209,54,343,197,177,263,45,143,54,1,19,402,372,0
1247,42,242,67,10,4,6,2,5,185,3,25,447,209,54,343,197,177,337,45,143,54,1,20,510,480,0
1247,42,242,67,10,4,6,2,5,185,4,26,447,209,54,343,197,177,337,45,143,54,1,20,511,481,0
1273,42,242,67,10,4,6,2,5,185,6,29,447,209,55,486,197,177,496,45,143,54,21,20,751,721,0
1273,42,242,67,10,4,6,2,5,185,2,26,448,209,54,343,197,177,496,45,143,54,21,20,752,725,0
1281,42,242,67,10,4,6,2,5,185,1,28,449,209,54,431,197,177,573,45,195,54,21,20,884,854,0
1281,42,242,67,10,4,6,2,5,185,1,28,449,209,54,431,197,177,573,45,195,54,21,20,892,863,0
1304,29,242,67,10,4,6,2,5,185,2,13,412,209,54,431,197,177,758,45,195,54,21,20,1300,1289,0
1304,29,242,67,10,4,6,2,5,185,2,13,412,209,54,431,197,177,758,45,195,54,21,20,1314,1305,0
995,8,154,8,6,4,11,2,5,185,486,484,386,97,491,10,197,148,9,24,116,2,1,99,10,8,0
996,29,154,8,6,4,11,2,5,423,489,479,300,97,492,10,197,148,90,24,116,2,1,99,148,146,0
1053,9,39,9,6,14,20,2,6,185,432,401,185,251,439,56,197,157,223,45,42,3,21,100,350,320,0
987,29,273,35,0,16,20,2,5,423,284,283,197,160,302,264,197,177,747,45,222,28,4,30,163,1236,0
997,42,231,67,6,14,20,1,8,17,246,181,13,100,139,193,59,40,445,39,90,54,1,20,673,643,0
1238,42,240,67,10,0,2,0,4,185,337,274,516,209,245,486,197,177,253,34,95,54,1,16,387,356,0
1250,42,240,67,10,0,2,0,4,185,287,275,517,203,254,486,197,177,355,34,193,54,1,20,536,506,0
1272,42,240,67,10,0,2,1,8,101,237,193,85,134,97,486,197,177,494,45,193,54,1,37,749,719,0
1279,42,240,67,10,0,2,1,8,423,238,195,91,133,189,486,197,177,562,45,193,54,1,20,864,834,0
1293,42,240,67,10,0,2,1,8,185,175,157,0,122,188,486,197,177,664,45,193,54,1,20,1070,1040,0
998,24,169,35,6,16,20,2,7,185,448,423,202,342,460,344,153,19,556,21,123,28,19,54,857,827,0
999,24,256,35,0,16,20,2,7,185,402,384,276,316,403,181,197,177,372,45,204,28,12,93,557,527,0
1054,13,87,14,6,4,4,2,7,185,469,437,13,338,476,122,88,177,657,41,283,26,3,114,1062,1032,0
1055,29,87,14,6,4,4,2,7,185,471,440,13,335,478,122,88,177,794,41,282,10,3,120,1371,1362,0
1056,29,87,14,6,4,4,2,7,185,519,498,539,352,5,122,88,177,732,41,10,14,3,150,1234,1205,0
1057,29,87,14,6,4,4,2,7,185,526,512,10,356,10,122,88,177,786,41,282,10,10,111,1361,1352,0
1000,42,293,67,2,0,20,1,8,11,248,183,13,5,146,486,110,125,452,16,219,54,0,106,684,654,0
1001,42,293,67,2,0,20,1,8,162,245,188,47,1,155,206,197,125,517,17,219,54,3,9,790,760,0
1002,29,293,67,2,0,20,1,8,21,267,219,527,5,177,195,197,177,506,16,219,54,0,106,773,743,0
1003,29,293,67,2,0,20,1,8,89,248,182,6,5,146,486,197,64,544,16,254,54,0,106,840,810,0
1004,44,293,67,2,0,20,1,8,339,250,181,555,13,148,407,197,177,565,16,254,54,0,106,868,838,0
1005,29,293,67,2,0,20,1,8,113,226,206,165,13,145,414,197,177,611,16,80,14,0,106,961,931,0
1006,29,293,67,2,0,20,1,8,202,250,180,552,3,146,267,197,177,411,16,36,54,0,25,622,592,0
1007,29,293,67,2,0,20,1,8,417,244,185,36,2,143,197,197,177,639,16,219,54,1,50,1030,1000,0
1008,29,293,67,2,0,20,1,8,202,254,181,531,5,156,358,118,24,788,16,36,54,1,50,1365,1356,0
1058,11,62,11,6,14,20,2,7,185,464,449,254,335,478,486,197,177,431,24,60,5,5,62,656,626,0
1059,11,62,11,6,16,20,2,7,185,464,450,260,342,478,486,197,177,510,45,62,5,5,62,778,748,0
1060,29,62,11,6,16,20,2,7,185,466,449,240,342,478,486,197,177,503,45,61,5,5,62,764,734,0
1061,11,62,11,6,16,20,2,7,185,467,450,240,335,478,486,197,177,617,45,59,5,5,62,971,941,0
1062,11,62,11,6,16,20,2,7,185,466,450,247,346,477,486,197,177,656,45,59,5,5,62,1061,1031,0
1063,29,62,11,6,16,20,2,7,185,465,451,260,336,477,486,197,177,689,45,59,5,5,62,1160,1130,0
1064,29,62,11,6,16,20,2,7,185,468,451,240,342,475,486,197,177,695,45,59,5,5,62,1167,1137,0
1065,11,62,11,6,16,20,2,7,185,381,366,262,315,387,486,197,177,458,45,59,5,5,63,691,661,0
1066,29,62,11,6,16,20,2,7,185,448,423,202,333,459,486,197,177,618,45,59,5,18,69,975,945,0
1067,11,62,11,6,16,20,2,6,185,395,373,256,255,394,486,197,177,631,45,59,5,5,70,996,966,0
1068,29,62,11,6,16,20,2,6,185,168,362,463,256,393,486,197,177,811,45,59,5,5,70,1418,1417,0
1069,11,62,11,6,14,20,2,7,185,379,369,313,316,387,486,197,177,254,21,246,5,18,70,388,358,0
1070,11,62,11,6,14,20,2,7,185,385,364,188,316,387,486,197,177,254,21,246,5,18,70,389,359,0
1071,11,62,11,6,14,20,2,7,185,389,362,38,315,387,486,197,177,315,45,61,5,18,70,468,438,0
1072,11,62,11,6,14,20,2,7,185,391,363,547,315,390,486,197,177,315,45,61,5,18,70,469,439,0
1073,11,62,11,6,14,20,2,7,185,380,370,307,312,390,486,197,177,393,24,246,5,18,70,590,560,0
1074,11,62,11,6,14,20,2,7,185,378,368,303,312,387,486,197,177,393,24,246,5,18,70,591,561,0
1075,11,62,11,6,4,20,2,7,185,382,368,269,315,390,486,197,177,475,45,61,5,18,70,719,689,0
1076,11,62,11,6,4,20,2,7,185,384,367,249,315,390,486,197,177,475,45,61,5,18,70,720,690,0
1077,11,62,11,6,14,20,2,7,185,358,361,381,315,375,486,197,177,276,24,246,5,5,63,415,385,0
1078,11,307,11,6,16,20,2,7,185,418,402,312,326,427,486,197,177,579,45,246,5,18,62,902,872,0
1079,11,307,11,6,16,20,2,7,185,419,403,312,326,429,486,197,177,579,45,246,5,18,62,903,873,0
1080,11,62,11,6,4,20,2,7,185,384,366,242,308,390,97,197,177,242,45,65,5,24,62,371,341,0
1081,11,62,11,6,4,20,2,7,185,517,511,259,352,9,182,197,177,395,45,93,5,5,63,594,564,0
1082,11,62,11,6,4,20,2,7,185,516,510,259,349,6,182,197,177,531,45,44,5,5,63,814,784,0
1083,11,62,11,6,4,20,2,7,185,491,477,246,321,491,97,197,177,638,45,59,5,5,63,1029,999,0
1084,29,62,11,10,16,20,2,7,185,452,422,58,333,461,486,197,177,618,45,59,5,18,71,973,943,0
1085,23,164,34,10,0,20,1,8,262,236,192,85,40,142,144,18,89,157,36,17,26,3,5,266,236,0
1086,23,166,34,13,0,20,1,8,205,255,192,19,4,168,188,197,177,408,36,283,26,16,155,619,589,0
1087,29,165,20,10,0,20,1,8,320,237,190,75,0,136,290,197,153,728,16,282,12,3,8,1225,1196,0
1088,29,161,31,6,0,20,2,7,185,462,449,287,321,475,68,197,177,285,24,223,37,10,58,426,396,0
1009,29,297,67,2,15,20,2,5,185,331,508,471,225,442,90,197,177,758,45,233,54,1,20,1310,1299,0
1010,29,297,67,2,15,20,2,5,185,331,508,471,225,441,90,197,177,758,45,233,54,1,20,1313,1302,0
1089,11,55,11,2,0,20,1,8,185,260,186,527,26,146,346,197,177,469,16,59,5,24,68,709,679,0
1096,42,312,67,2,0,20,0,4,185,155,294,494,207,98,250,56,177,136,16,254,54,0,105,237,207,0
1090,42,312,67,2,0,20,0,4,185,31,292,497,207,75,256,56,177,142,16,254,54,0,105,248,218,0
1091,42,312,67,2,0,20,0,4,185,411,293,503,209,494,250,56,177,152,16,254,54,0,105,260,230,0
1092,39,291,59,2,0,20,1,8,323,243,185,46,4,146,290,197,177,353,16,146,54,0,106,534,504,0
1093,42,312,67,2,0,20,1,8,176,241,188,59,0,136,391,197,64,414,16,254,54,0,106,625,595,0
1094,42,312,67,2,0,20,1,8,43,252,181,543,8,152,408,122,64,631,16,254,54,0,106,997,967,0
1095,42,312,67,2,0,20,1,8,160,246,185,25,3,148,399,197,55,476,16,254,54,0,106,721,691,0
1097,29,314,41,2,0,20,1,8,152,255,190,13,0,136,203,197,177,731,20,218,54,3,9,1233,1204,0
1102,44,160,77,10,0,20,1,8,6,242,187,52,71,143,52,185,20,5,41,24,14,3,6,6,4,0
1103,44,194,77,10,0,20,1,8,316,241,187,54,136,142,58,178,20,99,41,24,14,3,5,188,158,0
1104,44,194,77,10,0,20,1,8,103,240,191,70,109,151,58,184,20,157,41,24,14,3,5,267,237,0
1105,44,199,77,10,0,20,1,8,5,238,192,78,7,146,317,91,142,328,16,80,14,3,9,491,459,0
1106,44,199,77,10,0,20,1,8,345,202,193,256,7,146,306,91,142,352,16,80,14,3,8,533,503,0
1107,44,195,77,10,0,20,1,8,80,237,193,85,32,146,303,197,177,378,45,80,60,3,9,567,537,0
1108,44,199,77,10,0,20,1,8,289,253,183,552,7,159,307,197,177,592,16,80,60,3,9,923,893,0
1098,42,340,67,2,4,12,2,7,185,373,365,330,317,384,486,197,177,636,45,247,54,2,44,1015,981,0
1099,29,340,67,2,4,12,2,7,185,421,391,133,349,418,474,197,177,673,45,247,54,0,126,1125,1095,0
1100,29,340,67,2,4,12,2,7,185,337,325,243,308,344,10,197,177,809,45,254,54,12,94,1399,1398,0
1101,42,182,67,2,0,20,1,8,15,249,181,2,200,145,365,127,177,483,16,36,54,0,25,733,703,0
1201,42,239,67,10,0,20,0,4,185,28,22,495,209,191,486,197,177,32,45,193,54,21,146,33,32,0
1011,29,231,67,6,4,4,2,7,185,447,432,306,337,463,486,197,177,717,24,124,54,21,33,1198,1169,0
1012,42,358,67,10,16,20,2,5,185,332,501,467,219,432,342,197,177,573,45,166,54,21,20,889,859,0
1013,42,358,67,10,16,20,2,5,185,321,499,471,219,423,181,197,177,573,45,166,54,21,20,885,855,0
1014,29,358,67,10,16,20,2,6,185,302,551,479,68,458,342,197,177,640,45,166,54,21,20,1040,1010,0
1015,29,358,67,10,16,20,2,6,185,302,551,479,68,458,342,197,177,640,45,166,54,21,20,1038,1008,0
1016,13,45,14,6,4,4,2,7,185,497,479,540,349,0,433,168,11,430,24,282,10,10,24,654,624,0
1017,29,358,67,10,16,20,2,5,185,332,509,471,225,443,342,197,177,758,45,298,54,1,20,1306,1295,0
1018,29,358,67,10,16,20,2,5,185,334,509,470,225,444,342,197,177,812,45,298,54,1,20,1308,1297,0
1019,29,358,67,10,16,20,2,5,185,332,509,471,225,442,342,197,177,812,45,298,54,1,20,1311,1300,0
1020,29,363,67,10,0,20,2,6,185,302,551,479,68,458,486,197,177,640,45,201,54,21,20,1037,1007,0
1021,24,234,35,2,16,20,2,7,185,412,386,186,319,410,326,197,4,666,45,4,28,19,54,1077,1047,0
1022,24,25,35,0,16,20,2,7,185,445,416,132,335,458,344,197,177,401,45,249,28,19,54,605,575,0
1023,42,209,67,7,14,20,2,5,185,396,390,336,137,403,198,120,91,207,40,219,54,1,100,332,302,0
1109,42,135,67,2,0,20,1,8,173,252,177,527,6,146,412,141,177,343,8,36,54,3,9,517,487,0
1110,42,80,67,2,0,20,1,8,20,252,177,527,5,146,403,143,22,269,10,36,54,16,155,408,378,0
1111,42,80,67,2,0,20,1,8,183,252,177,527,4,146,403,143,22,287,10,36,54,3,9,429,399,0
1112,29,131,58,10,0,20,1,8,230,221,212,226,6,146,245,40,177,293,45,254,54,3,8,437,408,0
1113,35,24,43,6,14,20,2,0,185,0,155,525,157,280,243,197,177,508,39,140,37,0,157,776,746,0
1114,42,361,67,10,16,20,2,5,185,293,285,223,161,304,344,197,177,702,45,295,54,4,31,155,1148,0
1024,16,198,18,10,16,8,0,8,185,156,152,511,82,210,21,197,177,403,45,80,10,3,9,612,582,0
1025,16,198,18,10,16,8,0,8,185,279,72,498,84,200,21,197,177,403,45,80,10,3,9,613,583,0
1115,16,324,19,2,4,12,2,7,185,472,442,35,342,479,453,197,177,572,5,80,14,12,81,883,853,0
1116,16,324,19,2,4,12,2,7,185,436,411,255,342,451,452,197,177,670,5,10,14,12,97,1115,1085,0
1026,24,256,35,0,16,20,2,7,185,408,386,241,319,409,448,197,177,666,45,204,28,19,54,1079,1049,0
1027,20,298,26,0,16,20,2,5,185,548,546,258,95,25,9,197,177,525,3,234,22,12,81,803,773,0
1028,10,50,10,9,4,12,2,7,185,416,381,14,327,412,21,197,177,538,45,24,10,3,123,826,796,0
1029,29,311,55,2,0,20,1,8,402,250,181,555,2,148,348,197,177,501,16,169,28,3,8,762,732,0
1117,8,327,8,2,0,20,1,8,137,204,172,211,3,136,277,67,9,352,16,282,10,3,8,532,502,0
1118,8,327,8,2,0,20,1,8,142,243,186,47,6,146,277,67,177,370,45,282,10,3,9,553,523,0
1119,8,327,8,2,0,20,1,8,150,257,218,160,2,173,208,33,177,582,16,219,54,3,9,908,878,0
1120,29,327,8,2,0,20,1,8,145,253,191,23,0,146,387,197,43,736,16,254,54,3,9,1243,1216,0
1030,42,238,67,10,14,20,2,5,185,337,318,100,139,334,181,197,177,634,45,142,54,23,77,1005,974,0
1266,42,364,67,10,16,20,2,6,185,440,402,0,250,447,77,197,177,484,3,28,54,6,78,734,704,0
1031,42,354,67,10,16,20,2,5,185,335,319,172,140,337,36,197,177,634,24,28,54,23,77,1000,970,0
1032,44,330,77,2,16,20,2,7,185,505,490,180,356,3,264,197,177,600,45,266,50,12,81,944,914,0
204,35,196,49,10,0,20,2,6,185,47,49,120,269,72,119,197,177,173,24,188,37,10,149,284,254,0
205,35,196,49,10,0,20,2,6,185,46,47,51,269,72,119,197,177,173,24,188,37,10,149,285,255,0
206,35,196,49,10,0,20,2,3,185,54,62,338,258,78,119,197,177,193,24,188,37,10,58,313,283,0
207,35,196,49,10,0,20,2,6,185,52,62,344,269,78,119,197,177,193,24,188,37,10,58,314,284,0
208,35,196,49,10,0,20,2,6,185,53,59,329,269,78,119,197,177,224,24,188,37,10,58,351,321,0
209,35,196,49,10,0,20,2,6,185,51,58,336,269,77,119,197,177,224,24,188,37,10,58,352,322,0
211,35,196,49,10,0,20,2,6,185,55,56,285,269,76,119,197,177,255,24,188,37,10,58,390,360,0
212,35,196,49,10,0,20,2,6,185,57,56,267,269,77,119,197,177,255,24,188,37,10,58,391,361,0
1033,37,176,57,6,16,20,2,6,185,160,54,491,261,28,478,197,45,595,21,134,44,8,80,930,900,0
1034,37,176,57,6,16,20,2,7,185,390,383,336,317,395,56,197,77,636,21,134,44,2,44,1018,984,0
1256,42,203,67,10,16,20,2,7,185,550,550,199,363,27,486,197,177,410,45,206,54,21,33,621,591,0
1259,42,203,67,10,16,20,2,5,185,36,38,69,197,66,117,11,177,425,28,206,54,1,33,646,616,0
1260,42,203,67,10,16,20,2,5,185,35,37,184,197,65,117,11,177,425,28,206,54,1,33,647,617,0
1121,24,315,35,2,0,20,1,8,245,245,184,25,12,146,346,197,177,383,16,169,28,3,9,574,544,0
1122,24,315,35,2,0,20,1,8,266,246,183,19,1,145,271,90,120,129,5,36,54,3,5,229,199,0
1123,24,170,36,6,14,20,2,5,185,363,348,170,118,373,63,197,123,277,39,123,28,20,75,416,386,0
1124,29,66,26,0,16,20,2,7,185,337,328,264,308,340,1,197,177,809,45,67,22,12,94,1405,1404,0
1035,13,99,14,6,4,4,2,6,185,314,296,42,277,308,311,142,143,637,26,24,10,10,111,1027,997,0
1036,13,99,14,6,4,4,2,6,185,314,296,42,277,308,311,142,143,637,26,24,10,10,111,1026,996,0
1037,13,99,14,6,4,4,2,6,185,324,310,173,278,311,311,142,143,637,26,24,10,10,111,1028,998,0
1125,42,125,74,7,14,20,2,5,185,376,360,270,96,383,51,197,7,259,41,260,54,1,41,395,366,0
1126,29,94,60,0,16,20,2,7,185,481,458,167,347,485,1,197,177,424,0,84,48,12,81,643,613,0
1127,16,72,18,10,0,20,1,8,333,245,182,19,0,142,249,59,133,283,8,12,12,3,8,423,393,0
1128,16,72,18,10,0,20,1,8,118,239,191,71,3,145,252,60,177,307,8,12,12,3,8,459,429,0
1152,42,253,67,10,16,20,0,4,185,446,24,496,214,190,296,197,5,520,45,202,54,6,78,794,764,0
1153,29,260,67,10,16,20,2,6,185,302,551,479,68,458,486,197,177,812,45,8,54,21,20,1039,1009,0
1154,17,119,23,6,4,18,2,7,185,342,321,41,301,345,34,197,177,459,39,80,15,0,44,692,662,0
1155,13,100,14,6,14,20,0,1,185,76,33,507,283,204,24,152,67,140,26,77,24,0,114,244,214,0
1129,42,231,67,6,0,20,1,8,114,235,192,91,49,140,203,58,57,202,6,36,54,1,15,325,295,0
1130,42,232,67,6,0,20,1,8,81,214,217,266,241,154,223,58,57,596,16,36,54,1,20,931,901,0
1131,42,231,67,6,0,20,1,8,423,247,175,533,202,128,223,58,81,648,16,36,54,1,20,1050,1020,0
1132,42,231,67,6,0,20,1,8,395,198,230,327,67,142,203,58,54,2,5,273,54,1,133,3,1,0
1133,42,290,67,8,0,20,1,8,79,240,186,54,281,171,203,58,54,6,5,273,54,1,135,7,5,0
1134,42,221,67,8,0,20,1,8,82,240,177,19,259,122,203,58,54,8,5,273,54,1,136,9,7,0
1135,42,231,67,6,0,20,1,8,77,234,193,97,58,140,203,58,54,22,5,273,54,1,137,23,21,0
1136,42,231,67,6,0,20,1,8,403,235,198,108,38,156,203,58,57,136,6,36,54,1,15,236,206,0
1137,42,231,67,6,0,20,1,8,135,235,199,109,2,147,203,58,57,180,6,36,54,1,15,296,266,0
1158,44,335,77,6,16,20,2,7,185,420,388,98,349,415,56,197,177,673,45,267,60,0,126,1128,1098,0
1157,29,72,33,10,4,18,2,5,185,292,355,449,141,330,182,111,177,361,45,119,25,12,83,543,513,0
1156,29,8,54,2,4,12,2,3,185,359,343,242,79,371,265,197,177,772,39,235,42,12,88,1333,1324,0
1159,21,265,29,2,0,20,1,8,201,245,186,36,2,149,156,4,105,110,16,149,54,3,7,201,171,0
1160,21,265,29,2,0,20,1,8,216,248,183,13,4,146,85,189,177,287,16,219,54,3,9,428,398,0
1161,29,338,9,2,0,20,1,8,107,241,191,67,4,149,268,197,177,404,16,254,54,16,156,614,584,0
1162,42,105,43,2,0,20,1,8,73,240,189,66,5,145,260,74,10,117,11,254,54,3,6,210,180,0
1163,29,339,9,2,0,20,1,8,74,191,163,229,10,146,337,197,177,767,16,10,15,19,54,1325,1316,0
1164,8,338,9,2,0,20,1,8,136,250,181,555,2,146,340,89,21,501,16,254,54,0,102,760,730,0
1165,29,183,43,2,0,20,1,8,240,245,185,29,1,146,308,107,44,248,11,254,54,16,155,377,347,0
1167,17,120,23,8,4,18,2,7,185,342,320,15,308,345,27,197,177,337,39,80,15,0,44,509,479,0
1168,42,341,67,2,0,20,1,8,36,250,181,555,155,147,445,197,177,415,16,254,54,3,9,626,596,0
1138,17,117,23,2,16,20,2,7,185,338,317,62,308,340,23,197,61,566,3,129,17,0,127,872,842,0
1169,29,342,63,2,0,20,1,8,217,242,188,54,0,146,432,197,33,278,8,254,54,3,10,417,387,0
1170,29,342,63,2,0,20,1,8,386,244,186,46,4,146,162,15,125,300,8,12,10,3,9,451,421,0
1171,29,342,63,2,0,20,1,8,385,253,186,4,5,163,217,197,177,647,16,219,54,1,50,1049,1019,0
