fLength,fWidth,fSize,fConc,fConc1,fAsym,fM3Long,fM3Trans,fAlpha,fDist,label
-0.91255003,-0.05519383,-1.3794394,-0.5674385,-0.3797232,1.4046999,0.5968089,-0.0108031165,-1.9119009,-1.0358841,0
0.04554064,-0.16207784,1.2030077,0.22157793,-0.8598394,1.1317585,-0.40386918,-0.029840995,1.022351,0.16399916,0
0.34210467,-0.71417665,-1.2214156,0.9446529,0.12439248,0.69256353,-0.7112926,-2.119157,0.15358305,0.5812635,0
-0.45075887,-1.0977433,-0.02320464,-0.17595671,1.1284593,-1.2821747,-0.0012012199,-1.7383976,0.573906,0.09239257,0
-0.5234583,0.056487866,-1.2955935,0.6995566,1.5987465,-0.6107175,-1.4818944,-0.19905806,0.35126376,0.29527485,0
0.33148083,-0.37643978,-0.98044884,1.1734326,-0.6888766,-1.1317493,-1.1200743,-1.0764159,0.57626224,-0.12254287,0
0.08599953,-0.46944702,0.19269723,-1.6967081,-0.3108347,-1.137586,0.24153191,-0.050904624,0.7934009,0.10611834,0
-0.44757196,1.1191226,-0.49570766,-0.06308123,-0.3859601,0.33365977,-0.8580194,0.36678788,-0.67469233,-0.75563085,0
-0.9816904,0.25123608,1.5544697,0.33838004,-0.5059401,-0.5080781,-1.8770013,-1.8709012,1.512305,-0.3409874,0
0.4336339,-0.24257115,-1.4177268,-0.7551668,0.12773228,0.027134025,-1.7171557,0.48276746,1.0195827,0.31378493,0
-1.2021291,-0.28131023,-0.9224177,-0.913639,0.36895096,0.73125833,0.9221248,-0.22071923,-0.3123894,0.118191004,0
0.010539443,-0.44328985,1.0310476,0.013654024,-0.57276577,0.56677145,1.8396395,-0.9251337,-1.0186942,-0.1334957,0
-0.064106576,-0.7597622,0.8045448,1.3883849,-0.71281934,-0.70905983,0.6548611,1.1268357,-0.37967217,-0.97425777,0
-0.14023432,-0.7661506,-0.598693,0.06539859,0.774979,-0.88488525,-0.1873501,-0.082400866,-1.5272771,1.245508,0
-0.873881,1.2504431,-0.55698967,0.84507376,-0.48899966,0.07913399,-0.30873778,0.07975875,2.205939,-0.7625361,0
0.3560554,-0.8901573,-1.1248571,-0.28253952,-1.018121,-1.0251789,0.3226004,-1.3679739,0.6382649,1.4491985,0
0.6850477,1.1676862,0.5608105,-0.47465184,1.3707942,0.68635106,0.049006417,1.0094666,-1.2124207,-1.7424426,0
0.12963282,0.9718148,1.478761,0.39090353,0.20332159,0.06078186,0.7307988,-0.6914468,-0.6469327,0.5083328,0
1.7189193,-2.6007166,0.8076326,1.2080039,-0.17728287,0.24224544,-0.8291049,-0.68438524,-0.14544182,-1.5959568,0
0.6461686,-0.45138833,0.14221153,-0.22737168,-0.50112414,-0.2374704,1.7265046,2.996511,-0.73543465,0.42653275,0
-0.11875721,1.1704881,0.82897025,-1.402144,-0.59066004,0.3867826,1.3245692,-1.1745733,2.230633,-0.7161252,0
0.7571881,-1.2083325,0.92136437,-1.493965,-1.1210008,0.16552013,0.0059039555,1.4602053,-1.3558562,-1.8477659,0
-0.63213074,0.39548856,-2.5775318,-0.44399545,-0.29992235,-0.61664474,0.08293636,-0.41754624,1.3070568,1.4804034,0
0.19057767,-2.0924523,0.59387606,0.5478118,-0.55174774,-0.08162327,-0.44917494,0.4155157,0.53418714,-0.44941556,0
2.356893,-0.21273461,-1.4399703,-0.13444267,1.1373544,-0.17731757,0.9337886,0.10986555,-1.0269676,1.5043911,0
0.22137713,1.3773242,-0.9318204,0.010958466,-0.5610253,0.38966954,-0.41379696,-0.6832766,1.2775513,-0.88496464,0
-1.0586812,1.3915854,0.35872006,-0.37392423,-0.19849344,-0.4969949,1.9786476,-1.3263941,0.534898,-0.82013255,0
-0.53675073,-1.4198158,-0.8490777,0.58453906,-1.0409929,-1.214173,0.4488439,0.6040134,0.42611,0.92191124,0
-0.1970817,1.0565116,-0.6353409,-0.74778724,-0.4444226,0.4711082,0.08872154,-0.2712452,-1.8840077,0.26320338,0
2.351733,0.5017158,0.6880478,0.57001376,-0.56622535,0.9778528,0.9585668,-0.5742905,-0.48898992,-0.38179398,0
0.51636136,-1.6341448,2.455496,0.63935196,0.45637685,0.2612352,-0.20968536,-1.2105412,0.8657209,-0.6807558,0
-0.18742251,-0.22345343,-1.209003,-0.87555045,0.31176507,0.17998298,1.2363749,-2.176637,-0.92737734,-0.2849852,0
-1.3752458,0.16807696,-1.7404379,0.6803177,-0.7117918,-0.13263918,0.8981939,0.2548388,-0.522697,-1.05227,0
-0.13087365,-1.3126465,-0.48662403,0.2834535,0.9869116,-0.5261541,1.1570096,-0.29433525,-0.20506626,-0.46089306,0
0.05000473,-0.20913935,-2.1070004,1.8038784,0.27103525,-0.22817884,0.04615709,-0.8815093,0.1746858,0.61066467,0
0.7903931,0.7944887,0.47268268,-0.25141343,-0.71684015,0.06765527,-0.97397834,-2.047531,-0.41495058,-0.7996449,0
-0.76120657,0.338919,-0.025901027,1.0467663,0.13174516,-0.44196117,-0.4117305,0.25711662,1.7088783,-3.523561,0
0.50962037,0.28149998,-0.79262465,1.4339563,2.032058,0.82196456,-0.014255878,-1.427682,-0.55622274,-0.30611503,0
0.8316913,-0.5289687,0.9982282,0.47980067,-0.282412,0.008031867,0.008270394,0.3220327,0.22920853,-0.24086201,0
1.7756785,0.5543862,-1.3083702,-0.6175767,0.56428623,3.142646,-1.0974488,-2.1549683,0.79598004,-1.3372505,0
-1.3793001,1.7007948,-0.106325276,0.56426585,0.053222045,-0.47962946,0.043017868,0.36006963,0.45041245,-2.2967603,0
-0.406068,-1.0352018,-0.26253945,-0.600563,-1.0300575,1.0810598,0.15380707,0.16183667,0.11902416,0.5417847,0
0.41296652,0.17347369,-0.24485147,-0.5697779,-1.2130721,0.4958573,1.7387196,1.4432095,-0.2978856,-1.0055885,0
-0.6852225,-1.0024679,0.27209035,1.8608047,1.0923767,0.35760528,-0.5633703,-0.7013406,-1.4821415,-0.7223489,0
-0.82007074,0.076184176,-0.27821225,0.117339164,-0.9455912,-1.2106402,0.42779532,-0.06887597,2.7551441,-0.18529448,0
-0.32916993,0.104117654,-0.51272756,1.0966569,0.2603742,-0.24518247,-1.4098907,1.3459266,-1.1210263,-0.013715811,0
-0.3821488,-0.26909658,0.76424205,-0.67201865,1.5999107,-0.74265975,1.306358,-1.4604877,0.9436506,1.0081301,0
0.0953232,-0.88726366,0.51910883,0.47795886,0.3919086,0.9172509,-0.4085915,1.4300666,1.3198172,0.20377137,0
2.260896,0.19484717,1.2660254,-0.60328746,-0.72333455,-1.7925351,0.70194566,-2.4436202,0.24923286,-1.1319143,0
0.099010974,0.16210878,0.025729023,-1.3228924,-0.2748508,-0.8108549,-0.20336455,0.29307073,-0.13239555,1.2777696,0
-0.35025942,0.43154237,-1.2762091,1.6461332,-0.5277332,-0.49312276,0.9832583,1.0230727,0.09399034,1.2423942,0
-1.069373,0.05232469,1.4596602,-0.15389362,-0.41350442,0.25101513,-1.5318398,-0.423928,-1.1103243,0.3986675,0
0.50344205,-0.7775564,-0.24701929,-0.18342227,-0.335526,-0.9871496,1.3652331,-1.3959812,-0.32194176,0.39975384,0
-1.3979338,0.25587884,-1.8578141,0.13673325,0.33633804,-0.19589292,-1.4234048,1.4459872,1.0679971,-0.5985509,0
-0.1441561,-0.7940927,-0.49703422,0.38819912,-0.6906648,-0.91588145,-1.4339496,-1.5282105,-0.63726103,0.48545867,0
-0.489188,-0.07438424,-1.1618582,-1.8447495,0.7213157,0.018798856,-1.1658479,-1.9070282,0.3431155,-1.1337273,0
0.7835788,-0.004084751,0.29503208,0.8540936,-0.06285195,-0.66343784,-0.7252404,-0.4085845,-0.7279796,0.5156602,0
0.63556963,0.8538645,-0.5287967,0.6403182,-0.89399123,-2.3324986,-0.22081596,0.4126827,0.9534017,1.0431815,0
0.48767966,-1.7721677,1.3520108,-0.40296197,0.25322253,1.9199239,0.16517577,0.24555895,0.4162867,1.1002543,0
0.32199225,0.2935569,-1.4344329,1.1002437,1.09233,-0.5440854,0.7028861,-1.0926074,1.5389265,-0.45928007,0
0.5386926,-0.16116205,0.66623205,-0.10858711,-1.921362,-0.9632158,-0.96752447,-0.1835798,1.176609,0.38699332,0
-1.9505275,1.4789186,0.63663965,0.17826147,0.10202707,0.012310848,1.3064402,1.3706355,0.13497765,0.9372481,0
0.4599405,-1.2657292,-0.35259315,0.45920953,0.98446494,0.5328259,1.2249634,0.84968144,1.1044083,0.04913301,0
-0.9869747,-0.30079263,0.5734265,0.44500652,0.65404606,0.33594757,0.1840801,1.0298384,0.7655591,0.54211617,0
-0.5308952,-1.841821,0.3422475,-0.34832874,0.9821946,0.65406495,-1.626623,0.009047514,-0.70154965,-1.8023953,0
1.1745611,1.7790104,0.47882742,0.41574696,0.17141,-0.41445553,-2.4066339,0.7326911,0.31801715,0.054314576,0
-1.2263676,-1.7076777,1.0094408,0.9559209,0.51442266,-0.26409698,-0.8973321,-1.4526576,0.68090355,0.8904636,0
-0.62641215,1.0227395,-0.03002552,-0.428329,-0.49310791,0.60590124,-0.04596492,0.4672914,0.87713516,-0.43973488,0
-0.24409236,1.5626189,-0.2592719,-0.6631111,-0.13669719,-1.0587434,0.9230283,-0.3011909,-0.42553768,0.53701776,0
-2.14357,0.94989824,0.46525815,0.6743604,0.07420566,0.7200169,0.7712491,-0.5159027,-0.9803746,-0.35090536,0
-0.15051997,1.0734363,-1.5439885,0.06098023,0.5351903,1.5926818,1.053756,-0.7291648,0.44645804,-0.12207136,0
-0.5397094,-1.4508357,-0.003916409,-0.42350262,-0.33638394,0.73073655,-0.7186506,0.04794407,-0.87677103,0.65919644,0
0.8823702,-0.055364564,0.87178737,0.35595015,-0.016585566,-1.5620537,0.18064803,-1.2648205,-0.28303197,-0.055019632,0
0.6225241,-0.78107965,-0.2227276,-0.40217927,1.4887314,0.8456952,-1.136996,-0.40973604,-1.3286198,1.8064463,0
-0.30928963,0.14796254,-0.085543044,-1.1630472,0.65694404,-0.7172404,-0.18410224,-0.5235344,-0.13914739,0.3053434,0
0.2445441,-0.25622267,-1.4450618,1.4769949,0.684688,-0.8322525,0.93068314,-1.1139562,-1.4891498,-0.08605207,0
-0.46836126,-1.1259159,-0.19606909,1.8554189,-0.3543415,0.7380945,0.042057555,0.040534087,0.70043945,1.0613391,0
-0.24018212,-0.16315702,0.7521463,1.4064105,-0.12552166,-1.3303,0.2435253,0.021483311,-0.19981271,0.73687696,0
0.13708511,-0.20425925,-0.4229873,1.0190032,-0.8371932,1.1726716,-0.36797944,0.40200832,-1.1844033,-0.5998851,0
0.93128663,-0.59399426,1.2032808,-0.9181834,-0.9074826,-0.9491709,-0.73323935,0.45230064,0.78982,-1.0561285,0
-0.4614971,0.15663198,-0.44254953,-0.36192045,-0.47834843,-0.17313585,0.004631331,-0.67099255,-0.16548733,-0.90089434,0
0.1644717,0.10407036,0.2230646,-0.71713704,-0.28956002,-1.6976118,0.5607668,-0.7701466,0.85559297,1.0571479,0
-0.3907126,-0.563816,1.1031082,0.0034866892,-1.8242353,0.07798144,0.57912815,-0.056168795,-0.0017082766,-0.047968537,0
-0.040279098,0.32515463,0.19073656,0.58196133,-0.4369697,-0.84108233,0.15891758,-0.2104616,0.4975618,-0.1827301,0
0.5945518,-0.2845136,-1.1510497,0.3531391,-1.9237467,1.0339092,-1.3399318,-0.07340903,-0.59313285,-0.34723148,0
-0.00057071634,0.19274852,0.39460492,-0.28179264,-0.4319762,1.483713,2.2737246,-0.10969089,-0.77437973,-0.3752968,0
0.43683225,-0.6615141,0.62059283,0.3299442,0.6127807,-0.10754296,-0.24026293,-0.010999278,0.093139485,1.0809658,0
-0.47937635,0.40295127,0.42615026,0.039805517,-2.3850348,-0.44843584,-0.9911527,-0.67712694,0.77770585,0.42425495,0
-0.102268755,-0.9110912,-1.0880532,0.030927766,0.8963582,1.2473819,0.72038573,0.4087271,-0.5661631,-1.378989,0
-0.35786864,-1.0273085,-1.3274535,0.0024381485,0.24161081,1.7586751,-1.0441407,0.36788055,0.7119542,-0.17214544,0
-1.700594,0.9997704,1.545179,0.31125003,0.30261093,-0.1428066,9.491667e-05,-0.8133263,-1.0809578,2.0698888,0
-0.70094067,1.4113644,-0.92920625,0.043362252,0.18257031,-0.82834584,-0.6613711,2.0690806,-0.92979544,-0.89643383,0
0.66149914,0.08925693,-0.17091686,1.519093,-1.2620158,-0.6301596,-0.09650866,-0.7224521,-0.23250921,-1.3464367,0
1.0843251,2.4317522,-0.70907205,-0.5629915,0.358311,-1.2859076,0.38549823,0.00053466484,0.71001005,-2.4456398,0
-0.44986138,-0.9221442,-0.5512812,1.1948247,-0.9766135,-0.8613062,0.32934672,0.76193017,0.12707251,-0.42643473,0
1.0936515,-0.56392694,1.3617303,0.5303919,-0.50814277,-0.2896908,-0.19474524,0.25756714,-1.2108498,0.42175248,0
0.14003618,-0.078223035,-0.017763697,-0.5319826,1.0473919,0.94498265,0.052173726,1.033126,1.015869,-2.5979917,0
0.67995095,-0.77899057,0.73061544,0.9023794,-0.6410061,-0.9717612,-1.5234771,0.65387666,-0.58464074,-0.25179777,0
-0.15671462,-0.59058636,0.68800676,-0.25585786,-0.7499632,-0.678048,2.3735561,0.7209516,0.2692632,0.69831216,0
0.36250585,1.095945,1.3430768,0.28876147,2.2309992,-0.71826553,1.3444239,-0.13085063,-1.5684067,-0.56203806,0
0.04072632,0.732479,-0.37062517,-0.5358199,0.64254403,-1.8182745,-0.9347177,0.8458347,-0.9896941,1.2192457,0
0.63808876,-0.87074757,-0.79694235,-0.6651055,-1.5193373,-0.33769447,0.2020433,0.9333292,-0.6577497,-0.11001069,0
-0.86858237,0.3373869,0.17567953,-1.4808552,-1.1646245,0.87118185,1.4874697,0.34039435,-0.31460422,-0.21440256,0
1.262265,-1.3553034,-0.1817356,0.12960011,-0.07563029,-0.9625088,-0.42071512,0.54585,1.3458867,0.3589766,0
-0.046482965,0.7861641,0.17193042,1.1472467,-1.2255708,-1.3403898,-1.3981572,-0.77601725,-0.5317639,-0.1855433,0
-1.2471216,1.9731288,-0.13743949,0.11311422,0.5352673,1.1760224,0.474422,1.1538832,-0.70142984,-0.46214893,0
0.722907,1.0830824,-1.1707436,-0.15279981,0.47440517,0.6312453,-0.4687292,1.2107656,0.72522426,-1.7403505,0
-0.35632205,0.82127476,0.3465042,1.1951603,1.837231,0.77101713,-0.5133141,0.4893396,-0.5248101,0.4253824,0
-0.6711242,-0.5820841,1.3345462,0.61574733,0.27490008,-1.0156153,-1.0722198,0.14526777,0.00070045143,0.5115675,0
-0.1726953,-1.1605494,1.7665131,-0.5683888,1.3981379,1.1697707,0.17414725,1.2381829,-0.89960337,0.25558713,0
-1.2195511,-1.12303,1.4628658,-0.09909198,0.1990346,-0.029343165,0.581962,-0.49096444,0.8748101,-0.903746,0
0.8758598,-0.44305393,-0.8874886,-0.3155838,0.21012451,-1.6246575,-0.31680232,-0.84751517,0.38010484,-0.802027,0
1.9425173,-0.8307811,-2.7269194,1.0815567,-0.03347463,1.66401,0.09563731,0.99964195,0.22268555,-0.38358197,0
0.38400903,-0.30568895,0.052619584,-0.67687243,-1.0521926,-0.68477654,0.28815347,-1.702655,-0.6315037,1.8147004,0
-0.38141957,-0.8521755,-1.7492813,1.5124358,-0.5677447,0.0500361,-2.5531926,0.14850588,-0.2623965,-0.53065634,0
1.6364185,-0.7753452,-0.34544235,0.26786903,-0.6003523,-1.9822843,-0.36865935,0.08241539,0.8627998,-0.20813932,0
0.38885877,-0.24929684,1.5940143,-0.89116925,0.45653504,1.4833834,0.11252253,-0.03027798,0.1573651,-0.42530444,0
-0.74140173,0.35203943,-1.3493148,0.0006629303,1.6158147,0.48408556,0.72947,-0.80143404,-1.4215318,0.070313655,0
0.8548305,0.41074497,-0.6140936,0.30159408,0.40183806,-0.44671905,-1.5343655,-1.2004632,-0.367472,-0.7515068,0
-1.097282,0.086803816,-0.7680457,-0.46360096,-2.1822817,-0.13607925,-0.98004323,-1.6765169,0.29618078,0.1697577,0
-1.2546576,0.099438116,0.12057875,-0.75272614,-0.8834817,-0.5237449,-0.5729034,-0.39177442,0.29915127,-0.7061134,0
-1.0964828,2.232745,1.1640416,-0.7780019,0.45380473,0.033336923,-1.1244935,-1.1203082,-0.17671937,-0.05611601,0
0.13037828,0.20012102,-0.063688435,1.2382088,-1.2217009,0.28799748,-0.11689205,-0.4195289,-0.83558613,-1.6671385,0
-0.38193566,0.9640339,0.15185568,-0.23050188,-0.034878626,0.25435406,0.9441187,1.7695018,-0.15101032,-1.4372122,0
-0.19528845,0.6448291,-0.70365226,0.7969397,-0.55476946,-0.13579519,-0.25353545,-0.5411475,0.8406672,0.008684164,0
-0.021430636,-0.37099224,-0.99989235,-0.58255273,0.5192997,0.6455504,-0.19509941,0.27919152,-0.5625837,-0.36566308,0
0.98845917,0.38820052,-0.4744185,0.17969419,-1.0538337,0.083972946,-0.78310186,0.06685692,0.32593408,-1.6275901,0
0.047603123,-0.66247386,0.61663043,1.7099372,-0.18502788,1.4173124,-0.63048995,0.96394974,-0.5523653,1.1282222,0
0.6244303,-0.16114199,1.4386066,-1.5099945,0.36136818,0.40170604,-0.98910517,0.3831553,0.7208066,1.6757346,0
1.2502413,1.1326383,0.23680693,1.0627588,0.43140566,-0.05402203,0.5299063,-0.40185747,-0.5711599,-1.4223411,0
0.94966376,0.55197567,-1.4141119,1.2361795,0.07325904,-0.620622,-1.1510321,0.023268117,0.11439951,-1.2740957,0
-0.9962002,0.40716425,1.046052,0.13456793,0.62269956,0.25872016,-0.21316269,0.3867396,-0.29700738,0.12770365,0
0.082999155,-1.2454159,-0.43591908,-0.3308489,-1.0415593,0.1626757,0.5303581,-1.5921423,0.14829123,-0.10258592,0
-0.31259266,-0.004868131,1.506564,0.8237406,0.832154,-0.5696995,-0.10181057,0.44024462,0.74743944,0.1507425,0
-0.9780741,-0.23327947,1.1734537,-0.7940953,-2.1343734,0.8417748,0.099047706,0.6691637,-0.22697711,-1.9470836,0
-0.5297379,2.1803164,0.55393237,0.92269266,1.3877624,-0.86970395,-0.89628315,0.8273251,0.4372243,-0.6781754,0
-1.0261307,-1.0414261,1.3872789,-0.075523965,-0.49639988,0.59052217,0.37293643,-0.5282435,0.13330156,-1.5841885,0
0.38757738,0.6660683,1.1903136,1.8907405,0.73625535,1.8357587,-1.0331581,-0.41459152,1.1426009,-0.10487475,0
-0.1812269,1.434981,0.3733614,-0.5708725,0.43342042,0.43969542,2.9952402,0.16402109,-0.9049152,0.33948517,0
-0.03246662,0.46520555,-0.838733,-0.017767867,0.28970954,0.9853742,0.06055387,-1.945409,1.7537093,-0.5108515,0
0.25809255,-1.0752938,0.7161738,0.30617744,0.9989086,0.1725944,-1.1037978,1.2281827,0.19134398,0.3194058,0
0.79282695,0.1733093,-0.13675535,-0.36165667,0.10302301,-1.0309011,-0.5260056,-0.59302837,-1.0996009,0.84798026,0
1.3922294,0.49451688,1.1677015,-1.6807047,-0.0816869,-0.42014837,1.0470192,-0.57757664,2.1427772,-1.4772686,0
1.5098963,0.19703785,0.4458222,0.4409323,0.3319338,-0.8043355,1.7834811,0.26660606,0.6027378,0.008910732,0
-0.34915185,0.045761243,0.055492785,0.057573713,-1.443237,-0.7969541,-1.0065745,0.21909754,0.40755272,2.036053,0
-0.61748,0.58010364,2.5357518,0.76085633,0.21110953,0.022641245,-0.22272694,-0.57402265,-1.1875442,-0.6341298,0
0.4529622,-1.2741666,0.91111726,0.20874828,0.44435352,-0.011681117,1.4829836,-0.6758182,-0.16895501,-0.6647884,0
0.67115045,0.47786608,-1.1720827,0.12367648,0.44730848,0.26316988,-0.99141914,0.40846607,1.7075435,1.9375944,0
0.49600005,0.14223006,-0.06086178,-0.33998168,1.7385422,-1.3243467,-0.8020642,0.35724235,0.9542495,1.7722228,0
-0.32927158,-0.29642683,-0.20435286,0.4026485,-0.6684894,0.55096245,0.45894867,-1.4164302,0.5667717,1.9269534,0
-0.30696687,-0.48640823,0.6861652,-0.6875739,0.54845655,0.12500532,-1.0946481,0.52156615,-0.20575821,0.283363,0
0.055529043,-1.1778558,-1.0810918,0.010145071,-1.1799356,0.5104895,0.19911975,-0.14829825,1.7282442,0.94666046,0
-0.7895942,0.2079457,-1.4893512,-0.71808136,-0.98625755,0.3894058,-1.0921401,-0.32101718,0.4006612,0.22850858,0
-0.01859481,-0.8844921,1.0290192,0.593149,1.086258,-1.5376289,1.3380157,-0.119059764,-1.187917,-1.3265547,0
1.8355919,1.5567273,0.76801336,0.5656674,-0.29443443,-0.07993421,0.75218356,1.1307268,-0.010659251,-0.3354588,0
-0.89174396,0.14502934,0.6530133,-0.48459873,-1.4516252,0.7607013,0.7715143,0.6279441,0.39739957,0.46646857,0
-1.5089256,-0.7357152,0.85149956,0.43779746,1.192273,-1.0350927,-0.18408665,0.1081691,-0.3887522,-1.1361033,0
0.2172791,0.23350078,2.1527407,0.7620938,0.009842411,-0.5604768,-0.6073981,-1.2901396,-0.2518782,0.12177065,0
-0.4967098,-0.60408765,1.0526524,0.12590699,0.4254157,-0.6254831,0.37165293,-0.051647216,-0.54491305,0.103804484,0
-0.1474286,-0.05338154,-0.91916186,-1.2685395,-0.09652093,1.0275092,1.019214,-0.8166088,1.0039471,-1.1269447,0
0.41969556,-0.51744956,-0.8608657,-1.2488437,-1.3636382,-0.95778716,-1.1756753,1.0285077,-1.0469698,-0.07139223,0
-0.86522907,0.7600746,0.040862232,0.8028216,1.3811332,1.0758586,2.1924205,-0.3958893,2.070013,-1.2453356,0
1.0045589,-1.0473397,-0.15945932,0.358835,1.4886254,-1.0120697,-0.08038332,-1.2008011,1.2000011,1.377586,0
0.9243826,0.7008829,-1.4363446,0.53622097,1.0762703,0.64798236,0.53035647,-1.8415366,0.5222053,-0.3585126,0
0.15143894,0.39998743,0.60265315,-1.1853063,0.8965029,-2.9266174,0.17393139,-1.1108254,-0.3877038,-1.7050747,0
1.0816629,-0.4298759,0.55805314,-2.0544987,0.5511849,-1.3006375,0.80385995,-0.7205468,-0.35387027,0.014920814,0
-0.25164118,-0.765535,0.4849841,0.6795157,0.052542433,1.429085,-1.7567197,-1.1366694,-0.7053389,0.26194957,0
-0.6905133,0.026295733,-0.7477686,-0.38573584,0.40390545,0.23524648,-0.8320052,0.16149826,1.5704213,-2.0854836,0
0.2552114,0.22242868,-0.86921513,1.3482226,1.0414084,-3.1606138,-0.02419721,0.2653203,0.01905657,0.025420366,0
-0.08961848,-0.74396825,-1.7199646,-0.62913084,-0.24809356,-0.23349942,0.14738095,0.5506702,0.15139247,0.66752994,0
0.61577237,-0.1897907,-1.7977129,-0.84055674,0.99669075,0.19243225,0.474509,-0.27501968,-0.06093079,0.16983137,0
1.5113038,0.81881124,1.0927323,0.5505868,-0.023388863,0.40485513,1.3449366,1.8602772,-2.0244358,0.76244026,0
1.0281093,-1.089585,2.5294158,-1.4649829,-0.72370493,0.85837233,1.9650013,0.6388625,0.2961947,-0.0738036,0
-0.5789984,-0.8487063,-0.51088446,1.9405131,1.015472,0.67086756,0.954622,0.82325345,-1.0561113,0.47732085,0
-0.326487,0.37681237,0.75836813,-2.46144,-0.13614878,0.5033887,-1.305139,0.49687427,0.18452829,0.36706176,0
0.2702935,1.693569,1.3310536,-0.82088983,-0.34936267,-0.5956503,0.5761508,-0.10191592,-0.78045774,-0.22602981,0
-0.29607883,-0.35453075,-0.41080615,0.8410019,-0.6354228,-0.2076167,-0.36930683,1.2790141,0.47594988,-0.8186144,0
-0.25610906,1.332897,-0.7338609,-2.3719318,0.15752867,-0.35077125,0.665534,1.2289882,-0.45831496,-0.31384954,0
-1.3965181,0.0757858,1.5089974,-0.8198669,-0.3832019,0.20985928,-1.0909036,-0.06659332,0.46514457,-0.0150117,0
0.21254115,0.7192216,-1.2637179,-1.8708923,-0.3846401,2.010243,0.88169354,0.114608996,-1.3070557,-0.71970195,0
0.6737726,0.9444287,1.5334442,-0.5802135,-0.7746135,-1.252494,2.4414823,1.0654368,0.02800436,1.56878,0
-0.1372,-0.9709995,-0.39320424,0.59444845,1.1087298,0.14994419,0.89878976,-0.9464573,-0.09291789,1.3067685,0
1.0938296,0.601735,0.77365667,0.24187456,0.18351412,-2.7639463,-1.4417992,1.1085804,0.7938338,-0.43891078,0
0.20280768,1.316471,1.0992591,0.16481763,-0.60185546,0.3859855,-1.4893261,0.6459748,0.5018435,-0.14575104,0
0.81195235,-1.4500738,-0.69414645,-0.119376324,1.965846,0.7317454,-1.0709205,0.5172716,-1.2605941,-0.98471254,0
0.78435993,-1.108211,0.8144041,-0.16113625,-1.2903286,0.85354024,-0.82602334,1.8187674,-0.40628988,-0.8205079,0
1.0291318,1.3819019,-0.53195715,-0.32274053,-0.53754777,-0.97593975,1.1652076,0.32245573,0.885926,-0.4194244,0
2.265434,-1.4455534,-0.2432985,-1.1666908,-1.3818922,0.7896236,0.1204733,0.71432054,0.32943687,-0.09738144,0
-1.4618131,1.296038,-1.0233302,-0.17874746,0.2438264,0.83074534,0.23619658,0.09502905,0.99271905,1.3255663,0
-2.0617964,0.67320365,-0.5360786,-0.19970115,-1.5747482,-0.12077172,-0.8981022,-0.7405848,0.90304536,-0.35010126,0
0.24576637,-1.8384157,0.60146326,-0.9694361,0.9316556,0.25774682,-1.325772,-0.31464887,0.3426071,-0.6071715,0
-1.0540172,-0.42026103,-2.1449966,0.11366172,-0.36328608,0.6782046,-0.51214206,-0.38809824,0.14368294,-0.68578184,0
0.6739122,0.9689559,-1.2424285,-0.56467265,0.4053443,-0.88078654,-1.514167,-0.38931197,0.21143326,1.5261719,0
-1.113152,-0.27067646,-0.7344024,-0.22744896,-0.83355343,0.9867439,-0.0071815066,1.7519206,-0.3095478,1.2877612,0
-0.0782641,0.13139012,0.79265517,-1.6581223,-0.66421473,0.7823598,-1.1122869,0.91873235,-1.2977133,1.3255308,0
