,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
435,2,8,0,0,6,3,9,2,3,0,8,0,3,31,0
436,5,5,0,10,2,0,3,1,0,1,2,6,0,20,0
437,1,5,0,13,3,3,9,0,1,1,4,1,1,23,1
438,0,4,0,3,3,0,2,2,0,0,2,2,5,12,0
439,0,3,0,6,6,0,6,0,1,1,13,15,2,8,0
440,1,7,0,1,6,4,1,1,0,0,6,2,4,26,0
441,1,6,0,0,5,4,14,4,1,1,6,6,2,1,0
442,10,1,0,8,3,2,4,4,3,1,9,2,1,26,0
443,9,6,0,10,0,5,12,2,2,0,2,2,5,37,0
444,10,2,0,2,5,0,7,3,0,1,10,19,0,25,0
445,2,3,0,14,4,5,13,0,1,0,4,15,5,29,0
446,1,6,0,13,2,4,9,4,2,0,4,3,0,8,0
447,0,6,0,6,0,4,3,3,2,1,13,12,5,3,0
448,1,8,0,6,0,4,5,3,0,0,17,11,0,26,0
449,9,2,0,3,2,3,7,0,0,0,4,11,3,16,0
450,0,1,0,1,6,2,12,0,4,1,2,2,3,13,0
451,1,8,0,1,1,0,3,0,1,1,8,2,3,4,0
452,2,5,0,3,5,4,9,3,3,1,11,0,5,35,0
453,0,5,0,11,1,5,9,2,0,0,8,11,0,41,0
454,3,7,0,12,1,6,12,0,0,1,3,17,5,21,1
455,8,2,0,5,3,2,10,1,0,0,0,2,0,29,0
456,0,6,0,4,1,4,9,3,3,1,17,2,5,40,0
457,2,8,0,10,6,4,14,2,0,1,14,11,2,2,0
458,10,8,0,7,4,0,11,0,3,1,9,3,4,31,1
459,0,7,0,9,4,4,1,1,0,0,15,6,1,21,0
460,4,5,0,15,1,4,2,5,0,1,5,16,4,0,1
461,7,8,0,11,2,1,5,4,3,0,13,0,1,29,0
462,3,0,0,13,4,4,13,0,1,0,0,1,0,25,0
463,4,8,0,14,6,0,6,1,0,1,2,11,1,21,0
464,5,5,0,9,5,5,2,1,1,0,2,14,2,25,0
465,2,8,0,5,0,4,14,2,0,1,8,15,4,22,0
466,5,4,0,2,1,0,11,1,3,1,10,15,2,2,0
467,6,0,0,4,4,5,10,1,4,0,1,16,5,1,1
468,6,2,0,11,0,3,3,4,0,1,12,20,2,11,0
469,10,2,0,5,6,0,5,1,0,0,10,2,2,30,0
470,7,5,0,9,4,4,3,5,3,0,3,7,0,37,1
471,0,2,0,9,1,4,4,4,0,0,2,4,0,33,0
472,3,3,0,4,0,5,2,1,4,1,0,6,4,33,0
473,1,1,0,8,2,2,11,3,3,1,13,11,5,25,0
474,0,1,0,14,2,5,6,3,2,0,2,0,5,29,0
475,2,6,0,11,0,2,0,3,4,1,17,2,0,22,0
476,2,6,0,6,0,6,8,2,0,1,6,2,1,22,0
477,3,0,0,9,0,1,9,4,2,0,4,10,0,10,0
478,9,8,0,0,6,4,0,1,0,1,17,4,0,27,0
479,3,6,0,5,4,2,12,0,3,1,16,8,2,26,1
480,7,6,0,0,5,0,0,1,4,1,10,19,5,3,1
481,0,7,0,0,5,4,11,4,0,1,13,9,5,3,0
482,6,7,0,8,1,5,7,4,0,1,3,2,1,13,0
483,0,7,0,9,5,5,6,3,2,1,2,9,3,40,0
484,6,1,0,10,0,1,3,0,3,0,18,7,4,22,1
485,1,2,0,5,2,3,8,3,4,1,2,2,1,35,0
486,6,8,0,10,5,5,8,1,3,0,11,15,1,27,0
487,2,1,0,7,2,4,0,3,1,1,15,11,0,23,0
488,6,5,0,7,0,2,13,5,2,1,7,15,5,22,1
489,1,1,0,3,1,0,4,1,0,0,12,6,1,17,0
490,0,7,0,2,0,5,6,0,0,1,13,20,2,36,0
491,2,0,0,1,6,1,0,2,4,1,17,0,0,41,0
492,10,5,0,1,3,2,9,0,0,1,7,17,4,29,1
493,10,4,0,9,1,3,3,4,0,1,4,7,4,21,1
494,7,8,0,11,4,2,4,4,4,1,13,6,1,14,0
495,5,8,0,1,5,5,2,3,3,0,8,11,1,28,0
496,1,6,0,2,3,6,4,0,0,1,18,19,0,5,1
497,7,8,0,9,6,1,4,2,4,0,9,7,0,11,1
498,2,0,0,14,1,1,3,5,4,0,15,11,1,33,0
499,5,7,0,8,0,5,10,2,0,1,2,2,0,27,0
500,0,6,0,3,2,0,13,2,3,1,2,6,1,38,0
501,9,5,0,10,5,6,3,0,3,1,18,5,1,33,1
502,2,4,0,0,1,3,0,3,3,0,2,4,0,26,0
503,9,8,0,5,2,6,5,3,4,1,3,7,3,19,1
504,7,6,0,5,0,2,12,0,4,0,2,16,3,24,0
505,6,7,0,14,4,6,6,0,4,0,1,7,4,32,1
506,6,3,0,10,1,5,4,5,4,1,12,0,0,11,1
507,2,2,0,12,6,5,9,0,1,0,13,15,1,30,0
508,1,7,0,7,6,0,5,4,3,0,2,9,3,39,0
509,5,2,0,6,1,0,12,3,2,1,0,13,5,34,0
510,0,2,0,3,4,5,1,3,0,0,2,20,2,33,0
511,2,8,0,14,1,4,14,1,1,0,0,2,5,27,0
512,8,5,0,14,6,1,0,3,2,0,1,17,4,22,1
513,4,0,0,2,4,4,12,3,0,1,18,2,5,38,1
514,3,5,0,4,1,2,7,3,2,1,2,2,1,14,0
515,3,3,0,3,6,4,9,0,3,0,15,9,3,5,0
516,5,1,0,14,4,3,5,5,4,0,16,9,2,10,1
517,4,7,0,11,4,4,4,5,4,0,5,4,0,12,1
518,9,3,0,6,5,6,6,5,3,0,2,13,5,19,0
519,1,8,0,15,5,6,8,1,4,0,18,18,3,4,1
520,6,0,0,1,6,5,9,0,4,1,6,15,4,18,0
521,4,3,0,8,5,5,1,0,2,1,10,2,1,23,0
522,10,7,0,1,5,6,2,0,0,1,12,17,1,38,0
523,7,7,0,13,2,0,0,1,0,1,5,12,5,20,1
524,2,5,0,9,3,3,11,2,0,0,10,20,5,14,0
525,1,4,0,8,6,0,0,3,3,1,3,11,4,17,0
526,4,1,0,12,6,6,3,5,1,1,9,19,5,16,1
527,8,5,0,14,1,4,5,0,1,1,6,10,0,37,1
528,9,7,0,5,1,4,6,2,2,1,8,2,1,22,0
529,1,6,0,3,1,0,4,3,0,0,8,20,2,10,0
530,5,0,0,11,2,4,4,3,2,1,13,2,3,5,0
531,10,4,0,7,4,6,9,3,2,0,6,2,4,17,0
532,4,1,0,3,0,4,8,0,0,1,13,2,2,34,0
533,9,1,0,3,6,4,1,2,4,1,2,0,2,37,0
534,7,6,0,15,1,5,13,2,2,0,10,9,1,9,0
535,7,0,0,0,6,4,7,5,4,1,2,10,5,25,0
536,5,2,0,9,1,5,8,4,0,0,8,3,5,24,0
537,6,8,0,11,4,1,3,1,2,0,14,7,4,5,1
538,1,0,0,11,2,4,9,3,2,0,8,8,3,8,0
539,3,3,0,15,2,1,0,0,2,1,8,11,0,7,0
540,3,3,0,12,1,3,6,3,2,0,16,13,0,25,0
541,2,2,0,7,2,2,7,2,0,1,8,5,3,23,0
542,8,7,0,3,1,4,1,4,1,0,8,15,1,22,0
543,10,4,0,11,4,3,5,4,2,1,15,9,4,24,0
544,5,3,0,1,4,0,1,0,1,1,16,20,1,39,0
545,6,3,0,12,6,6,1,0,4,1,1,17,0,35,1
546,6,8,0,4,1,3,5,4,3,0,2,19,3,37,0
547,2,1,0,15,2,3,4,5,3,1,2,2,3,10,0
548,7,1,0,13,2,0,2,4,0,1,2,18,1,27,0
549,0,0,0,12,4,2,6,5,0,0,2,6,0,5,0
550,8,0,0,15,4,0,7,2,0,0,2,12,5,4,0
551,5,5,0,10,6,2,0,1,1,1,16,14,2,2,1
552,1,5,0,7,0,3,10,4,4,0,12,15,4,6,0
553,5,7,0,5,2,4,11,4,0,1,17,15,5,25,0
554,1,6,0,11,0,5,0,3,3,0,17,18,1,4,0
555,8,6,0,3,1,0,3,0,3,1,4,4,0,17,0
556,4,2,0,11,6,0,2,2,4,1,16,4,3,7,1
557,7,1,0,6,4,4,8,2,2,1,17,14,5,36,0
558,4,1,0,12,0,5,7,2,4,1,10,13,5,33,0
559,2,7,0,5,2,4,6,3,1,1,8,2,0,34,0
560,0,7,0,6,6,5,0,1,3,0,13,2,1,37,0
561,0,6,0,5,6,0,10,2,0,1,2,2,0,40,0
562,9,7,0,3,1,6,6,0,3,0,8,2,2,37,0
563,9,1,0,2,1,1,10,3,4,0,6,10,4,16,1
564,0,2,0,13,3,5,7,3,1,0,8,11,4,19,0
565,0,4,0,13,6,0,0,1,4,0,13,2,4,24,0
566,4,3,0,3,5,6,0,4,1,1,8,0,0,11,0
567,10,3,0,10,2,1,11,5,3,0,5,20,4,1,1
568,2,3,0,1,6,6,9,3,4,0,13,18,1,14,0
569,9,7,0,15,0,0,8,0,3,1,2,15,3,30,0
570,1,6,0,11,3,5,9,4,1,1,8,15,0,23,0
571,6,6,0,4,0,3,12,0,1,1,9,12,5,37,1
572,3,2,0,14,1,4,6,5,0,1,18,19,1,13,1
573,4,6,0,7,1,6,7,1,0,0,11,20,1,0,0
574,3,4,0,5,2,2,14,1,4,1,10,9,2,31,1
575,4,1,0,13,1,0,3,3,1,1,17,11,2,32,0
576,4,1,0,3,5,5,9,3,4,0,9,0,2,6,0
577,0,1,0,3,6,5,9,0,0,1,2,11,2,6,0
578,2,6,0,3,1,0,7,0,1,1,15,17,0,5,1
579,0,6,0,0,4,5,5,3,2,0,13,6,3,2,0
580,5,1,0,9,1,6,5,4,3,0,2,9,3,8,0
581,3,4,0,13,4,5,13,0,4,1,18,19,5,1,1
582,1,4,0,6,5,0,6,3,0,1,7,2,4,25,0
583,0,3,0,0,3,1,8,4,2,1,10,6,3,26,0
584,8,8,0,1,3,1,10,0,4,0,5,8,1,25,1
585,1,0,0,4,2,1,0,3,3,0,2,2,3,36,0
586,0,7,0,10,1,2,14,0,0,1,13,2,2,9,0
587,6,3,0,3,5,6,12,3,2,1,8,9,4,11,0
588,8,8,0,6,0,6,9,3,4,1,6,2,0,8,0
589,10,7,0,0,2,6,2,4,2,0,2,4,4,29,0
590,8,8,0,3,2,5,12,3,3,1,15,20,0,1,0
591,0,6,0,15,2,1,10,1,2,0,6,7,3,16,0
592,8,0,0,3,6,6,13,1,0,1,13,18,4,0,0
593,4,8,0,3,3,0,13,3,2,1,10,6,0,36,0
594,8,7,0,12,5,5,9,0,1,0,13,12,5,7,0
595,5,8,0,13,2,0,4,1,2,1,17,14,1,6,0
596,1,5,0,13,4,1,12,5,1,0,7,7,5,16,1
597,7,3,0,7,1,0,9,3,0,0,8,11,0,19,0
598,10,7,0,10,0,3,4,4,1,0,18,5,0,37,1
599,2,3,0,9,0,1,2,4,3,1,8,15,2,11,0
600,0,4,0,14,6,0,14,1,3,0,4,2,4,11,0
601,0,5,0,6,6,3,0,1,2,1,6,11,1,6,0
602,0,6,0,2,5,5,9,1,1,1,2,2,1,39,0
603,0,4,0,15,0,6,7,1,2,0,17,13,2,13,0
604,1,0,0,13,1,4,10,3,1,1,7,10,0,12,1
605,0,3,0,13,3,0,8,1,3,1,15,2,1,25,0
606,9,5,0,2,2,2,0,0,3,1,18,3,0,31,1
607,6,4,0,12,1,4,9,5,0,1,18,11,2,28,1
608,3,8,0,1,0,0,12,3,2,1,2,4,1,7,0
609,6,4,0,4,6,0,8,4,4,1,13,18,5,39,0
610,10,8,0,5,2,5,6,2,0,1,14,0,0,30,0
611,1,3,0,5,0,0,6,2,2,0,2,16,5,1,0
612,8,1,0,14,3,5,6,0,1,1,18,13,2,23,1
613,2,4,0,10,0,1,7,5,3,1,9,10,0,24,1
614,9,7,0,14,1,6,9,3,2,0,7,13,0,3,0
615,0,2,0,10,1,6,13,5,2,0,2,18,4,17,0
616,4,0,0,1,3,0,6,2,2,1,4,15,0,29,0
617,0,3,0,13,2,0,2,4,2,0,8,16,2,16,0
618,5,1,0,10,4,3,4,1,1,1,18,9,5,27,1
619,2,3,0,12,0,0,12,1,2,0,2,16,4,26,0
620,2,2,0,3,0,5,8,4,1,1,10,8,0,26,0
621,1,7,0,1,5,6,0,2,2,0,2,3,1,10,0
622,2,3,0,0,4,5,12,3,4,0,8,13,4,27,0
623,3,4,0,3,3,5,13,1,0,0,4,18,1,31,0
624,5,4,0,13,3,2,4,4,1,0,10,2,0,10,0
625,9,6,0,12,5,5,1,5,2,0,3,19,5,36,1
626,4,2,0,5,0,3,2,0,4,0,12,9,3,2,0
627,1,1,0,8,3,0,8,5,4,1,2,13,0,39,0
628,0,6,0,3,4,5,6,1,1,1,13,1,2,9,0
629,0,1,0,9,3,5,10,1,0,0,2,9,5,12,0
630,7,7,0,13,0,5,4,2,0,1,8,20,5,0,0
631,7,3,0,4,3,6,2,5,4,1,1,6,5,36,1
632,9,2,0,13,5,4,2,5,0,1,2,18,2,4,0
633,0,8,0,7,2,0,5,0,2,0,14,2,3,3,0
634,6,0,0,0,5,5,6,1,1,0,15,2,3,29,0
635,9,1,0,10,5,0,2,0,1,1,5,1,4,18,1
636,9,0,0,4,3,5,0,0,2,0,2,4,1,4,0
637,8,6,0,7,0,0,8,3,2,1,17,20,4,4,0
638,0,8,0,8,0,4,0,1,4,1,8,6,4,35,0
639,3,0,0,2,0,4,9,0,2,1,17,2,4,27,0
640,0,6,0,15,0,6,7,1,3,0,2,14,3,37,0
641,5,0,0,11,5,2,7,4,1,0,5,8,2,23,1
642,5,0,0,3,4,6,9,2,2,0,3,4,4,38,0
643,0,7,0,0,6,6,11,3,3,1,14,2,2,28,0
644,2,8,0,3,4,6,10,5,1,1,8,11,5,11,1
645,0,4,0,11,0,6,12,2,2,1,16,20,0,41,0
646,8,2,0,9,0,3,8,2,4,1,17,9,0,6,0
647,9,3,0,10,3,0,13,5,3,1,14,6,1,35,1
648,0,3,0,1,5,0,12,1,0,1,17,11,2,38,0
649,3,4,0,3,0,5,11,4,4,1,17,10,2,10,0
650,10,7,0,13,4,3,9,1,4,1,17,6,0,0,0
651,7,7,0,12,2,0,10,1,2,1,18,14,2,14,1
652,1,2,0,13,0,5,5,1,2,0,10,11,4,24,0
653,10,0,0,11,0,5,9,1,4,1,17,3,0,19,0
654,3,5,0,3,2,6,12,5,2,1,9,19,0,10,1
655,10,5,0,4,5,5,14,5,1,1,14,5,3,10,1
656,4,4,0,5,3,2,0,1,2,0,3,15,4,29,0
657,9,6,0,4,2,5,2,0,4,1,10,6,2,24,0
658,6,6,0,6,0,2,8,2,0,0,3,11,0,17,0
659,4,6,0,2,5,2,7,5,2,0,11,2,5,7,0
660,7,5,0,14,1,4,7,4,3,1,13,11,4,23,0
661,0,0,0,2,0,1,3,4,0,1,3,2,0,26,0
662,10,2,0,13,6,0,4,4,0,1,6,19,2,23,0
663,0,5,0,3,2,0,6,3,1,1,8,2,2,32,0
664,2,6,0,6,0,5,10,1,2,1,8,4,1,35,0
665,0,0,0,8,0,1,3,4,3,1,18,19,1,7,1
666,2,6,0,12,6,4,2,0,0,1,1,20,3,39,0
667,9,7,0,6,2,0,3,3,1,1,2,20,4,29,0
668,8,8,0,1,4,6,1,4,3,0,3,14,4,6,0
669,1,2,0,0,3,4,13,0,3,1,2,2,0,8,0
670,1,2,0,3,3,3,6,1,1,0,17,13,0,34,0
671,1,8,0,6,4,3,6,4,4,1,18,19,3,1,1
672,9,6,0,6,0,5,4,3,3,1,4,11,3,3,0
673,0,7,0,13,4,3,4,5,2,0,13,5,3,24,0
674,10,5,0,15,5,1,0,0,0,0,18,8,2,18,1
675,10,0,0,14,1,5,3,5,1,0,15,20,0,33,0
676,5,8,0,4,0,4,5,4,2,1,12,2,4,11,0
677,6,3,0,6,5,6,8,3,2,0,8,6,2,17,0
678,1,3,0,1,5,1,11,4,0,0,13,7,2,21,0
679,9,2,0,3,4,0,13,4,3,0,9,10,3,36,1
680,0,5,0,7,1,5,4,1,3,0,15,2,0,10,0
681,5,3,0,1,0,4,9,3,0,0,17,6,4,24,0
682,9,2,0,7,6,4,9,1,3,0,4,9,0,21,0
683,4,7,0,7,0,1,2,2,2,1,16,17,1,20,1
684,7,8,0,7,6,1,11,2,0,1,2,8,0,23,0
685,7,7,0,11,0,6,3,0,1,0,13,11,2,26,0
686,10,8,0,11,6,5,1,2,1,0,13,9,5,12,0
687,1,1,0,0,1,2,12,4,4,1,18,8,3,36,1
688,8,8,0,8,4,1,6,5,3,1,18,12,3,12,1
689,9,3,0,12,5,5,14,3,2,1,10,11,0,4,0
690,6,6,0,3,4,4,0,4,2,1,17,9,1,31,0
691,0,1,0,5,6,2,13,3,4,0,4,11,5,27,0
692,2,4,0,3,5,5,0,1,2,0,15,6,1,3,0
693,1,5,0,13,0,3,8,1,0,0,2,16,0,4,0
694,1,3,0,0,4,1,12,1,3,0,3,10,5,4,1
695,2,8,0,7,6,0,14,2,4,1,9,10,2,1,1
696,4,4,0,4,3,4,6,0,1,1,0,2,5,7,0
697,6,3,0,1,2,0,8,3,1,0,15,2,5,4,0
698,8,5,0,4,3,4,7,0,1,1,15,8,1,41,1
699,2,0,0,11,3,3,10,4,0,1,4,8,5,27,0
700,3,8,0,13,5,5,0,3,0,0,10,20,5,27,0
701,1,8,0,4,6,5,5,3,0,0,17,2,4,6,0
702,0,7,0,15,0,4,11,0,0,0,12,15,4,16,0
703,0,6,0,14,0,0,9,3,0,0,0,9,3,23,0
704,0,5,0,14,3,1,11,3,1,1,11,19,3,5,1
705,4,1,0,12,0,6,3,3,3,1,0,13,4,14,0
706,8,3,0,12,0,6,7,0,0,1,13,18,5,4,0
707,1,2,0,8,1,0,5,0,3,0,2,2,1,3,0
708,3,7,0,0,0,5,7,1,1,1,4,11,2,23,0
709,6,5,0,1,6,6,9,0,2,0,3,9,1,11,1
710,0,8,0,11,3,6,12,5,0,1,6,4,3,36,0
711,5,7,0,3,1,3,9,4,4,1,8,19,4,24,0
712,8,8,0,3,6,4,11,5,4,0,9,14,3,30,1
713,10,1,0,14,2,5,6,5,4,0,8,13,0,0,0
714,10,1,0,0,4,2,3,1,2,1,18,13,0,18,1
715,7,6,0,10,3,0,7,5,0,1,15,16,5,27,1
716,10,6,0,15,0,1,13,0,2,1,18,10,0,27,1
717,5,8,0,8,1,5,13,1,3,1,13,10,0,23,0
718,8,0,0,0,0,5,12,4,4,1,5,5,5,34,1
719,0,2,0,0,4,5,9,4,1,0,13,11,0,29,0
720,2,4,0,13,5,0,3,3,1,1,17,15,0,9,0
721,0,8,0,14,3,0,1,3,4,1,2,17,2,25,0
722,8,2,0,14,6,2,2,5,0,1,18,16,5,36,1
723,2,2,0,1,2,0,6,4,2,0,15,16,4,28,0
724,1,6,0,11,4,4,5,4,1,0,15,0,5,39,0
725,6,8,0,3,2,5,13,1,4,1,2,2,1,4,0
726,2,1,0,5,1,5,5,2,2,0,13,15,4,34,0
727,3,7,0,9,2,5,8,4,2,1,4,17,3,2,0
728,6,0,0,3,4,3,8,4,4,1,11,5,2,16,1
729,8,6,0,7,6,4,2,0,2,0,13,20,2,3,0
730,2,1,0,3,2,6,6,1,3,1,12,12,0,40,0
731,9,3,0,4,0,6,3,5,0,1,16,5,0,8,1
732,4,0,0,14,1,5,9,3,0,0,3,11,5,27,0
733,2,2,0,10,1,3,5,1,2,1,6,7,3,36,0
734,9,5,0,14,5,2,2,2,4,1,10,17,3,27,1
735,5,7,0,10,2,4,10,3,2,0,15,11,1,38,0
736,8,7,0,10,2,1,4,1,3,1,1,17,2,29,1
737,6,0,0,7,4,1,3,5,1,1,18,17,2,31,1
738,0,3,0,11,3,0,2,0,2,0,4,11,2,4,0
739,0,6,0,0,2,1,14,3,0,0,15,13,3,21,0
740,9,5,0,2,5,0,13,4,3,0,10,9,3,6,1
741,6,6,0,15,6,5,6,3,1,0,17,18,2,25,0
742,10,2,0,4,0,4,9,0,3,0,13,11,2,18,0
743,9,7,0,10,1,0,12,1,0,0,14,8,0,21,1
744,1,0,0,3,3,6,6,5,0,1,2,4,0,37,0
745,0,2,0,12,3,0,1,3,4,0,13,2,3,22,0
746,1,7,0,12,1,1,6,1,2,1,1,10,3,35,1
747,10,7,0,1,5,1,12,0,3,1,15,18,4,38,1
748,1,6,0,5,0,3,6,3,3,1,8,11,0,14,0
749,0,2,0,8,0,3,1,0,3,0,13,16,4,27,0
750,6,4,0,12,0,0,11,2,3,1,11,1,1,14,1
751,2,2,0,6,6,0,12,5,1,1,1,10,1,39,1
752,2,6,0,8,5,2,3,3,4,1,18,7,4,8,1
753,3,6,0,3,2,3,1,2,0,0,10,16,5,36,0
754,0,3,0,5,5,2,14,2,3,1,18,17,4,12,1
755,9,1,0,6,3,1,4,5,4,0,18,19,5,14,1
756,9,6,0,6,0,6,1,3,4,1,10,6,1,35,0
757,6,2,0,0,5,5,14,2,2,1,18,10,3,6,1
758,8,7,0,14,5,2,0,3,1,1,4,10,4,0,0
759,0,2,0,1,2,4,7,3,1,0,15,9,5,8,0
760,0,8,0,6,4,5,2,0,3,0,2,19,4,11,0
761,1,4,0,4,4,2,1,1,1,0,2,11,4,6,0
762,9,7,0,13,6,0,9,3,0,1,4,6,4,18,0
763,4,3,0,2,5,1,1,5,2,0,15,1,5,2,0
764,0,6,0,10,1,2,9,0,1,1,18,19,4,38,1
765,4,2,0,15,1,1,10,5,4,1,18,7,5,23,1
766,3,0,0,2,4,1,4,5,3,0,15,5,2,35,1
767,1,4,0,2,0,4,2,2,2,1,9,8,3,41,1
768,10,2,0,11,6,6,10,2,3,0,6,4,4,21,0
769,3,1,0,15,6,2,7,3,1,1,1,1,0,19,1
770,9,0,0,5,2,5,14,0,2,1,2,15,0,4,0
771,6,4,0,6,1,3,5,3,2,1,13,15,1,0,0
772,5,0,0,3,0,0,9,2,2,0,4,2,0,40,0
773,2,5,0,0,3,5,10,1,2,1,8,18,1,32,0
774,9,8,0,3,0,5,8,2,2,1,15,18,4,38,0
775,4,6,0,11,6,0,12,4,2,0,8,11,4,39,0
776,0,7,0,13,2,6,14,4,3,0,2,11,5,1,0
777,0,2,0,5,0,3,3,1,0,0,6,4,0,5,0
778,1,3,0,14,6,5,5,2,0,0,8,9,4,13,0
779,6,5,0,3,0,5,5,1,3,0,2,2,0,18,0
780,8,4,0,0,6,2,1,5,4,0,17,14,3,21,1
781,1,3,0,1,0,6,13,0,3,1,2,2,5,24,0
782,1,1,0,5,6,1,10,5,0,1,9,8,4,22,1
783,0,4,0,2,1,3,8,5,1,1,12,2,5,24,0
784,2,5,0,10,1,0,11,2,3,0,3,6,0,1,0
785,6,4,0,8,4,3,13,5,1,1,18,5,5,17,1
786,7,8,0,15,0,0,8,0,2,0,10,19,0,16,1
787,2,4,0,6,1,6,9,0,0,0,13,2,1,16,0
788,4,3,0,6,4,0,10,4,1,0,5,17,3,22,1
789,3,5,0,3,6,5,3,3,0,0,8,18,3,24,0
790,10,4,0,4,6,3,2,4,3,0,16,5,4,41,1
791,0,6,0,3,2,6,11,4,2,1,2,4,3,12,0
792,2,1,0,1,3,5,6,1,1,1,16,17,3,1,1
793,0,0,0,11,5,3,3,2,2,0,12,9,0,14,0
794,2,3,0,9,0,5,2,3,0,0,2,14,1,22,0
795,2,3,0,3,4,0,6,3,3,1,6,11,0,41,0
796,2,7,0,15,0,6,2,4,0,1,13,16,5,39,0
797,5,2,0,13,6,4,9,0,1,0,9,7,0,9,0
798,8,1,0,9,4,0,9,1,4,1,13,2,2,24,0
799,4,7,0,0,0,4,10,2,3,0,13,11,0,35,0
800,7,3,0,15,0,0,0,3,2,1,2,0,5,26,0
801,5,6,0,0,5,1,8,3,3,0,13,13,0,6,0
802,0,1,0,6,6,0,8,0,0,1,6,10,5,35,0
803,5,4,0,2,2,5,7,5,3,0,13,11,5,11,0
804,6,7,0,4,2,2,3,5,4,1,18,10,0,25,1
805,2,4,0,1,0,1,9,4,4,0,8,6,3,27,0
806,3,6,0,13,2,3,3,1,4,1,13,12,0,18,0
807,0,1,0,4,2,3,14,4,3,1,0,11,0,10,0
808,1,7,0,9,1,6,1,3,2,0,4,6,0,26,0
809,4,0,0,5,5,5,14,4,1,0,13,15,0,14,0
810,2,4,0,12,4,1,4,2,3,0,11,7,0,20,1
811,0,8,0,9,5,6,2,3,2,1,11,18,0,23,0
812,3,5,0,13,3,3,7,4,0,0,2,3,5,38,0
813,5,4,0,10,3,0,9,3,0,1,17,19,0,8,0
814,6,8,0,14,1,1,7,4,3,1,11,3,1,22,1
815,0,0,0,5,1,0,12,1,2,0,12,13,4,32,0
816,3,8,0,4,3,4,2,0,0,1,16,16,1,13,1
817,10,2,0,1,4,0,12,0,2,0,17,3,1,18,0
818,1,0,0,15,6,1,9,0,0,1,17,2,5,22,0
819,7,0,0,12,1,0,5,5,2,0,8,2,5,32,0
820,3,4,0,13,6,4,7,4,3,1,13,8,4,20,0
821,0,1,0,11,2,2,5,3,0,0,2,2,3,5,0
822,4,0,0,10,2,0,1,2,0,0,9,18,3,25,0
823,10,5,0,4,6,6,9,0,0,0,6,2,0,4,0
824,4,5,0,10,4,4,6,2,1,0,12,4,2,14,0
825,2,8,0,8,4,6,11,0,0,0,2,19,5,6,0
826,6,8,0,10,0,5,11,2,4,0,10,9,0,23,0
827,7,8,0,13,6,4,4,3,0,1,13,5,1,22,0
828,9,5,0,5,5,5,9,4,0,0,10,6,5,18,0
829,7,1,0,9,6,1,5,4,1,0,5,7,5,17,1
830,4,3,0,0,6,2,11,3,3,1,2,9,2,28,0
831,0,0,0,6,2,6,4,1,2,1,3,15,0,26,0
832,4,5,0,4,4,0,8,3,0,0,0,11,0,12,0
833,1,5,0,1,1,4,8,3,0,0,2,2,1,3,0
834,9,5,0,10,2,1,4,3,4,1,5,1,3,10,1
835,5,6,0,8,4,6,9,2,0,0,10,7,2,13,0
836,7,0,0,12,5,0,14,1,1,1,8,4,3,29,0
837,1,6,0,0,6,0,8,2,3,0,11,2,4,20,0
838,3,2,0,8,6,4,9,4,1,0,15,11,3,35,0
839,10,1,0,2,5,2,10,2,0,1,14,20,3,10,1
840,6,3,0,10,2,3,6,0,2,0,14,12,0,20,1
841,1,6,0,3,0,6,5,4,1,0,8,20,2,0,0
842,1,1,0,8,1,0,5,4,3,0,17,6,0,32,0
843,9,3,0,15,6,4,6,2,1,0,4,9,1,38,0
844,7,8,0,9,6,6,11,3,0,1,0,7,0,32,1
845,9,7,0,0,0,3,8,0,2,0,17,11,4,21,0
846,3,8,0,13,0,3,8,4,0,1,4,11,4,9,0
847,9,4,0,14,6,4,6,0,0,0,17,3,1,33,0
848,2,8,0,15,1,3,10,4,2,0,2,19,5,17,0
849,9,8,0,10,2,3,7,4,0,0,2,2,3,37,0
850,3,2,0,3,2,5,9,0,0,0,13,11,3,23,0
851,2,6,0,8,6,6,6,1,0,1,13,20,0,9,0
852,9,8,0,7,5,5,14,1,1,0,8,19,5,10,0
853,3,6,0,3,4,0,3,3,2,1,14,15,1,27,0
854,8,1,0,6,2,1,3,2,3,0,1,7,1,35,1
855,5,6,0,7,5,3,9,3,4,1,13,4,3,35,0
856,7,8,0,8,2,6,3,3,1,0,18,0,4,8,1
857,8,7,0,14,4,0,9,0,1,0,9,5,4,36,1
858,1,0,0,1,0,4,6,3,1,1,4,12,2,17,0
859,1,7,0,12,6,5,4,2,3,1,10,2,2,37,0
860,0,2,0,12,0,0,1,3,4,1,13,16,2,4,0
861,6,8,0,11,4,2,9,3,0,0,13,0,0,3,0
862,9,5,0,6,3,0,3,5,0,1,18,16,4,0,1
863,8,5,0,4,5,3,4,3,2,1,14,8,1,18,1
864,1,8,0,5,0,5,0,1,4,1,4,18,3,1,0
865,2,7,0,6,2,6,1,4,4,1,13,13,3,18,0
866,4,8,0,0,0,0,6,1,0,0,13,12,3,32,0
867,8,2,0,5,1,0,4,4,2,1,1,12,5,41,1
868,0,5,0,11,6,4,9,3,0,0,6,13,0,5,0
869,10,8,0,1,5,1,11,4,4,0,13,19,4,28,0
870,7,3,0,2,6,6,14,0,2,1,6,11,0,27,0
