0,1,2,3,4,5,6,7,8,9,10,11,12,13
4278,2,4,13,389,1,23,0,0,0,0,0,1,1
4289,37,31,45,387,0,59,1,0,0,0,0,1,0
4300,32,27,149,170,1,146,0,198,0,1,0,1,0
4311,16,8,151,302,3,97,1,0,0,0,0,1,1
4322,14,8,115,304,2,163,0,0,0,0,0,1,0
4334,30,24,115,105,1,221,2,0,0,0,1,1,1
4345,11,5,154,314,1,145,0,0,0,0,0,1,0
4356,19,13,108,156,3,35,0,5,0,1,0,1,0
4367,37,33,110,347,3,218,0,0,0,0,0,1,0
4378,27,20,65,367,0,189,0,0,0,0,0,1,1
4389,18,12,54,196,1,197,0,0,0,0,0,1,0
4400,2,3,116,332,3,47,1,0,0,0,0,1,1
4411,27,20,148,312,1,41,2,0,0,0,0,1,0
4422,25,18,158,59,3,126,2,0,0,0,0,1,0
4433,9,45,115,389,0,221,2,0,0,0,0,0,1
4446,27,21,114,243,2,144,1,0,0,0,0,1,0
4448,36,30,108,171,1,35,0,0,0,0,0,0,0
4449,27,22,111,63,2,172,1,0,0,0,0,1,0
4450,21,14,136,220,0,4,1,0,0,0,0,0,0
4451,8,42,111,275,3,162,2,86,0,0,0,0,1
4452,17,5,116,367,2,191,2,0,0,0,0,1,0
4453,13,7,135,316,2,227,1,0,1,0,0,1,0
4454,28,21,116,352,2,62,2,0,0,0,0,0,0
4455,41,38,106,105,2,4,2,0,0,0,0,1,0
4456,24,18,45,428,1,53,2,0,0,0,0,0,0
4458,29,24,16,54,1,167,0,13,0,0,0,1,0
4459,28,22,130,410,0,218,1,122,0,0,0,1,0
4460,8,42,147,310,3,224,1,0,0,0,0,0,0
4461,16,9,124,391,2,192,0,9,0,0,0,0,1
4462,7,43,118,351,0,221,2,0,0,0,0,0,0
4463,4,4,140,115,2,35,2,0,0,0,0,1,0
4464,18,11,13,215,0,189,2,112,0,0,0,0,1
4465,30,23,146,2,2,144,1,0,0,0,0,0,0
4466,31,23,115,221,2,189,1,70,0,0,0,0,0
4467,5,37,108,204,0,162,1,0,0,0,0,1,0
4469,11,46,118,430,0,112,2,6,0,0,0,1,0
4470,38,34,124,7,3,215,1,30,0,0,0,1,1
4471,25,20,141,186,3,97,1,0,0,0,0,1,0
4472,13,6,138,74,0,163,0,125,0,0,0,0,0
4473,33,28,111,234,3,62,0,0,0,0,0,0,0
4474,1,0,141,232,3,23,0,0,0,0,0,1,0
4475,41,35,143,276,1,163,0,80,0,0,0,0,0
4476,3,15,94,241,0,86,0,169,0,0,0,0,1
4477,10,45,133,9,1,4,0,336,0,0,0,1,0
4478,41,36,21,33,3,23,0,247,1,0,0,1,0
4480,16,10,147,414,0,59,1,0,0,0,0,1,0
4481,31,27,95,111,1,23,0,0,0,0,0,0,1
4482,9,43,120,50,3,221,2,0,0,1,1,1,1
4483,39,34,111,316,1,163,0,14,0,0,1,1,1
4484,4,15,2,217,0,172,0,0,0,0,0,0,0
4485,30,24,113,246,1,47,2,0,0,1,0,0,0
4486,28,21,30,310,0,35,0,0,0,0,0,1,0
4487,2,0,115,170,2,98,1,77,0,0,0,1,0
4488,21,16,29,65,0,175,2,0,1,0,0,1,0
4489,8,42,9,327,0,41,1,323,0,0,0,0,1
4491,34,29,95,367,0,35,2,18,0,0,0,0,0
4492,2,0,8,272,3,78,2,208,0,0,0,1,0
4493,7,43,38,387,1,84,0,0,0,0,0,0,0
4494,17,9,146,365,2,4,0,0,0,0,0,1,0
4495,40,35,124,360,2,98,0,337,0,0,0,0,1
4496,12,5,58,110,1,168,0,0,0,0,0,1,0
4497,20,14,102,314,3,35,0,334,0,0,0,0,0
4498,4,15,134,277,2,126,2,104,0,1,0,0,0
4499,21,9,116,309,2,191,2,81,0,1,1,1,1
4500,26,19,129,302,0,97,2,0,0,0,0,1,1
4502,38,33,109,296,2,218,1,0,0,0,0,0,1
4503,37,31,124,312,2,35,1,0,0,0,0,1,1
4504,36,31,36,247,0,4,0,0,0,0,0,1,1
4505,5,26,122,7,3,224,0,131,0,0,0,1,0
4506,29,24,2,95,1,35,0,0,0,0,0,0,0
4507,5,15,44,367,1,246,0,0,0,0,0,1,0
4508,11,45,109,140,3,59,0,38,0,0,1,1,1
4509,37,31,95,240,2,35,2,30,0,0,0,1,0
4510,16,10,16,393,1,172,0,0,0,0,0,0,1
4511,7,42,110,399,3,191,1,0,0,1,0,0,0
4513,26,21,100,444,3,23,0,39,0,0,0,1,0
4514,20,13,127,267,0,146,2,0,0,0,0,1,0
4515,40,30,113,311,3,136,2,0,0,0,0,1,0
4516,5,26,150,279,0,59,1,0,0,0,0,1,1
4517,28,23,18,352,3,189,0,0,0,0,0,1,0
4518,10,44,106,372,0,47,2,53,0,0,0,0,0
4519,32,25,143,35,2,59,0,0,0,0,0,1,0
4520,30,24,67,398,2,127,2,0,1,0,1,1,1
4521,11,45,102,401,2,62,0,0,0,0,0,0,0
4522,11,46,113,150,1,4,0,62,0,0,0,1,1
4524,17,9,136,410,2,221,0,86,0,0,0,0,0
4525,26,21,55,375,2,117,1,295,1,1,1,0,0
4526,12,46,123,310,3,224,1,0,0,0,0,1,0
4527,16,10,25,177,0,99,0,0,0,0,0,0,0
4528,32,24,120,388,2,189,1,0,0,0,0,1,1
4529,6,42,145,365,1,191,1,0,0,0,0,1,1
4530,31,27,157,82,0,145,1,0,0,0,0,1,0
4531,2,0,118,227,2,35,2,0,0,0,0,0,1
4532,29,24,44,281,1,167,0,0,0,0,0,1,0
4533,23,14,119,162,2,112,1,0,0,0,0,1,1
4535,34,30,151,256,0,145,1,0,0,0,0,1,0
4536,29,18,97,22,3,41,2,0,0,0,0,1,1
4537,5,26,125,324,3,224,0,0,0,0,0,1,1
4538,21,13,138,435,0,53,2,56,0,0,0,0,0
4539,1,0,110,394,1,144,1,0,0,0,0,1,0
4540,17,11,14,108,0,99,0,194,0,0,0,1,0
4541,11,37,148,198,3,193,2,0,0,0,0,1,0
4542,16,9,2,316,1,41,0,0,0,0,0,1,1
4543,27,20,158,249,0,175,0,170,0,0,0,1,0
4544,18,12,112,246,1,112,0,0,0,0,1,1,1
4546,8,44,25,218,0,195,0,0,0,0,0,0,0
4547,6,26,111,356,3,221,2,0,0,0,0,1,0
4548,7,42,121,140,0,189,0,0,0,0,0,1,0
4549,21,16,143,395,3,191,2,0,0,1,1,1,1
4550,10,44,118,8,3,224,1,0,0,0,0,1,0
4551,27,22,150,310,0,1,0,45,0,0,0,0,0
4552,19,13,113,159,0,162,0,341,0,0,0,1,0
4553,25,18,48,275,0,114,2,0,1,0,0,1,0
4554,1,1,24,222,1,246,0,0,0,1,0,0,1
4555,33,28,9,182,1,23,2,337,0,0,0,0,0
4558,5,37,4,367,1,112,0,0,0,0,0,1,1
4559,33,27,38,310,1,44,0,0,0,0,0,1,0
4560,35,29,110,93,0,97,0,0,0,0,0,1,1
4561,6,42,33,391,1,47,0,0,0,0,0,0,0
4562,40,35,102,367,1,44,1,336,0,0,0,1,0
4563,5,26,136,39,3,224,0,141,0,0,0,0,1
4564,34,28,113,95,0,23,0,0,0,0,0,1,1
4565,11,45,146,116,2,62,1,109,0,0,0,1,0
4566,5,26,62,387,0,4,2,0,1,0,0,0,0
4567,4,15,125,129,3,144,1,0,0,0,0,1,0
4569,14,6,100,122,3,110,2,0,0,0,0,0,0
4570,29,24,146,309,2,162,1,172,0,0,0,0,0
4571,26,19,106,358,3,162,0,330,0,0,0,0,0
4572,42,38,26,34,0,218,0,0,0,0,0,1,1
4573,37,32,7,372,0,62,0,0,0,1,0,0,0
4574,14,7,71,14,0,132,0,0,0,0,0,1,1
4575,40,34,35,267,1,177,0,0,0,0,0,0,0
4576,17,9,107,277,1,97,2,0,0,0,0,1,1
4577,23,16,140,276,3,126,2,0,0,0,0,1,0
4578,40,34,114,93,1,53,2,16,0,0,0,1,0
4580,34,23,139,241,0,192,2,0,0,0,0,0,0
4581,10,45,15,86,3,173,1,0,1,0,0,1,0
4582,18,12,14,85,1,162,1,0,0,0,0,1,0
4583,18,12,156,257,1,172,0,32,0,0,0,1,0
4584,21,14,108,430,0,35,2,325,0,0,0,1,0
4585,10,43,124,218,1,136,1,23,0,0,0,1,0
4586,29,24,132,429,1,189,2,112,0,0,0,1,0
4587,7,43,114,316,0,23,2,1,0,0,0,0,1
4588,22,14,136,204,2,221,0,0,0,0,0,1,0
4589,26,20,121,30,0,218,1,0,0,0,0,0,0
4591,22,14,137,114,3,173,0,119,0,0,1,1,1
4592,9,44,109,466,2,218,0,9,0,0,0,0,1
4593,22,13,112,378,2,189,1,0,0,0,0,1,0
4594,34,29,59,367,3,145,2,0,1,0,0,1,0
4595,38,28,70,343,0,110,2,0,0,0,0,1,1
4596,34,28,106,14,2,97,0,0,0,1,1,1,1
4597,37,32,109,57,2,23,0,70,0,0,0,1,0
4598,17,11,19,140,1,242,0,97,0,0,0,1,0
4599,30,24,105,39,3,4,2,0,0,0,0,1,0
4600,19,11,109,142,2,110,0,0,0,0,0,0,0
4602,39,33,106,195,1,23,2,0,0,0,0,1,1
4603,20,13,150,378,0,146,2,217,0,1,0,1,0
4604,12,5,35,398,1,168,0,0,0,0,0,0,0
4605,27,20,4,309,0,35,0,0,0,0,0,1,0
4606,22,17,48,128,1,97,0,0,0,0,0,1,0
4607,29,23,107,159,1,191,1,0,0,0,0,1,0
4608,12,46,149,402,3,224,1,213,0,0,0,0,0
4609,35,30,129,13,3,144,0,0,0,0,0,0,0
4610,39,35,132,399,3,224,0,24,0,1,1,1,1
4611,27,21,108,432,0,218,1,0,0,0,0,1,0
4613,2,0,147,204,3,221,2,0,0,0,0,1,0
4614,24,18,21,17,0,238,2,64,1,1,0,0,0
4615,5,37,126,159,2,110,0,32,0,0,0,0,0
4616,11,46,156,0,0,163,0,0,0,0,0,1,0
4617,26,19,142,205,1,98,1,106,0,0,0,0,1
4618,31,25,26,266,3,235,2,0,1,0,0,0,0
4619,27,21,27,83,1,53,2,0,0,0,0,0,0
4620,14,6,146,330,0,163,2,46,0,0,0,0,0
4621,15,45,99,414,0,50,2,0,0,0,0,0,0
4622,29,22,109,114,2,62,2,0,0,0,0,0,0
4624,40,36,143,230,3,144,1,0,0,0,0,1,1
4625,16,9,59,163,1,231,0,0,0,0,0,1,0
4626,40,35,122,367,1,163,0,0,0,0,0,1,0
4627,42,39,76,258,2,191,1,0,1,0,0,0,0
4628,23,16,119,54,2,224,1,0,0,0,0,0,0
4629,31,27,132,405,0,162,2,128,0,0,0,0,1
4630,31,20,129,224,3,191,2,0,0,1,0,1,0
4631,29,22,12,158,0,98,0,0,0,1,1,1,1
4632,40,36,138,241,2,191,2,91,0,1,0,1,0
4633,43,39,70,272,2,44,0,0,0,0,0,0,0
4635,33,25,113,295,3,112,1,0,0,0,0,0,0
4636,0,0,129,182,3,126,0,140,0,0,0,1,0
4637,42,39,6,189,0,192,1,178,1,1,1,1,0
4638,28,23,99,466,0,23,0,0,0,0,0,1,0
4639,11,5,97,434,0,44,2,332,0,0,0,0,0
4640,26,19,127,450,2,221,0,0,0,0,0,0,0
4641,6,15,107,114,0,191,1,61,0,0,0,0,0
4642,24,19,9,283,0,62,2,4,0,0,0,0,1
4643,23,17,93,215,1,163,0,0,0,0,0,1,0
4644,29,23,129,150,3,162,2,108,0,0,0,0,0
4646,32,28,4,148,2,162,1,241,0,0,0,0,0
4647,38,33,121,362,2,110,0,0,0,0,0,0,1
4648,11,46,58,367,0,195,2,0,1,0,0,1,0
4649,35,31,18,55,0,4,1,0,0,0,0,0,1
4650,17,11,147,92,0,127,1,0,0,0,0,0,0
4651,20,12,58,42,0,98,0,282,0,0,0,1,0
4652,12,45,118,242,1,136,1,0,0,0,0,1,0
4653,1,0,110,189,3,47,1,0,0,0,0,1,0
4654,25,18,133,158,1,110,1,0,0,0,0,1,0
4655,21,16,137,315,3,172,0,108,0,0,0,1,0
4657,31,27,70,346,0,35,0,0,0,1,1,1,0
4658,36,31,122,300,1,125,2,322,0,0,0,1,0
4659,22,13,118,8,2,112,1,14,0,0,0,1,1
4660,3,15,104,367,0,189,2,12,0,0,0,0,0
4661,17,10,112,149,1,224,2,8,0,0,0,1,0
4662,9,44,12,67,0,164,0,328,0,0,0,1,0
4663,6,37,15,213,0,172,0,0,0,0,0,0,0
4664,28,23,131,175,1,189,2,329,0,0,0,1,0
4665,19,12,150,197,0,146,2,0,0,0,0,1,0
4666,41,35,127,138,0,112,2,121,0,0,0,0,0
4669,21,16,134,398,0,59,2,338,0,0,0,0,0
4670,14,6,149,33,1,162,0,0,0,0,0,1,1
4671,21,14,130,241,2,59,2,0,0,0,0,0,1
4672,12,46,8,212,2,193,0,0,1,0,0,0,0
4673,18,12,38,275,1,131,0,339,0,0,0,0,0
4674,33,29,26,284,0,103,0,0,0,0,0,0,0
4675,39,33,104,367,2,53,1,0,0,0,0,1,0
4676,35,31,43,445,0,147,0,0,0,0,0,1,0
4677,24,16,101,399,2,50,1,0,0,0,0,1,1
4678,12,5,95,172,2,218,0,16,0,0,0,0,0
4680,6,37,138,454,3,224,0,0,0,0,0,1,0
4681,20,12,127,287,2,62,2,334,0,0,0,1,1
4682,39,34,148,118,2,162,1,88,0,1,0,0,0
4683,18,11,0,305,1,35,1,0,0,0,0,1,0
4684,11,46,149,136,2,47,1,0,0,0,0,1,0
4685,27,19,160,145,2,191,1,0,0,0,0,0,0
4686,24,19,106,165,0,189,0,0,0,1,1,1,1
4687,6,42,105,461,3,41,1,62,0,0,0,1,1
4688,36,31,158,266,2,44,0,0,0,0,0,0,1
4689,33,28,95,7,1,23,2,38,0,0,1,1,1
4691,38,32,10,187,2,100,0,0,0,1,0,1,0
4692,35,29,110,277,0,224,2,0,0,0,0,0,0
4693,26,20,111,213,0,97,2,0,0,0,0,1,0
4694,22,17,30,80,2,215,1,0,1,0,1,1,1
4695,27,20,129,312,3,126,0,0,0,0,0,1,0
4696,41,35,156,288,0,191,0,0,0,0,0,1,0
4697,16,10,17,140,1,242,0,0,0,0,0,0,0
4698,35,30,123,77,3,221,0,0,0,0,0,1,0
4699,39,34,70,140,2,218,1,0,0,0,0,1,0
4700,22,16,14,367,1,100,1,0,1,0,0,0,0
4702,35,24,154,241,0,192,2,0,0,0,0,0,1
4703,20,13,37,430,0,196,0,106,0,0,0,1,0
4704,5,26,154,28,1,231,0,0,0,0,0,1,1
4705,3,4,150,26,0,172,0,0,0,0,0,1,0
4706,26,20,145,136,0,215,0,0,0,0,0,1,0
4707,43,40,123,172,1,213,0,0,0,0,0,1,1
4708,10,44,119,421,3,224,1,0,0,0,0,1,0
4709,38,32,48,75,2,231,2,0,1,0,0,1,0
4710,41,34,34,365,1,163,1,0,1,0,0,1,0
4711,13,5,145,347,3,224,1,0,0,0,0,1,0
4713,26,19,147,128,1,98,1,0,0,0,0,0,0
4714,29,23,85,42,0,251,0,0,0,0,0,0,0
4715,38,34,97,345,0,215,2,0,0,0,0,1,0
4716,9,43,146,192,0,112,0,0,0,0,0,1,0
4717,38,34,112,330,3,224,0,0,0,1,1,1,1
4718,22,16,50,367,1,163,0,0,0,1,0,1,0
4719,7,37,119,269,2,213,1,0,0,0,0,0,1
4720,39,34,150,395,3,99,1,0,0,0,0,1,0
4721,34,29,95,298,2,4,1,0,0,1,1,1,0
4722,18,12,36,95,0,189,0,0,0,0,0,0,0
4724,35,31,128,135,3,125,1,0,0,0,0,0,1
4725,6,42,34,241,1,84,0,0,0,0,0,1,0
4726,30,24,160,35,0,218,2,235,0,0,0,1,0
4727,41,36,97,30,3,47,1,0,0,0,0,0,0
4728,26,19,119,367,0,215,1,0,0,0,0,1,1
4729,15,9,3,388,1,172,0,0,0,0,1,1,1
4730,33,27,117,80,3,53,1,0,0,0,0,0,1
4731,33,28,147,417,3,218,2,0,0,0,0,1,0
4732,29,24,146,117,2,162,1,0,0,1,0,0,0
4733,41,36,109,42,0,110,1,0,0,1,0,0,0
4735,30,24,127,133,1,172,1,0,0,0,0,1,0
4736,6,26,122,160,2,213,1,0,0,0,0,1,0
4737,25,20,149,167,2,53,0,67,0,0,0,1,0
4738,9,43,150,55,0,145,1,1,0,0,0,1,0
4739,31,24,133,304,0,23,0,0,0,0,0,0,1
4740,14,8,152,395,1,144,1,208,0,0,0,0,1
4741,24,17,8,448,3,162,0,0,1,0,0,0,0
4742,14,7,146,329,0,163,0,0,0,0,0,0,0
4743,41,36,110,137,0,213,2,9,0,0,0,0,0
4744,20,14,138,7,1,144,0,0,0,0,0,1,0
4746,10,43,142,40,3,191,1,20,0,1,0,1,0
4747,3,15,64,335,1,177,1,0,1,0,0,1,0
4748,19,13,137,110,2,82,0,7,0,1,0,1,0
4749,31,24,59,148,0,234,2,0,1,0,1,1,1
4750,18,11,19,189,1,174,0,0,0,0,0,1,1
4751,32,25,111,168,0,23,0,0,0,0,0,0,1
4752,42,36,99,222,2,53,1,0,0,0,0,0,1
4753,27,22,33,159,1,128,2,338,1,0,0,1,0
4754,32,28,18,398,1,23,0,323,0,0,0,1,1
4755,39,33,156,368,1,53,1,0,0,0,0,1,0
4757,30,24,82,315,1,102,2,0,1,0,0,0,0
4758,9,44,114,194,3,59,0,0,0,0,0,1,1
4759,33,29,52,344,2,146,2,0,1,0,0,1,0
4760,31,27,84,143,2,195,2,315,1,1,1,1,1
4761,21,16,54,350,1,131,0,0,0,1,0,0,0
4762,25,18,160,300,1,245,0,0,0,0,0,0,0
4763,23,18,58,304,1,131,0,0,0,0,1,1,1
4764,22,17,114,316,1,112,0,0,0,1,0,1,0
4765,22,10,91,105,2,199,2,0,1,0,0,0,0
4766,35,31,0,187,3,53,0,0,0,0,0,0,0
4768,6,26,105,163,3,35,1,0,0,0,0,1,0
4769,32,27,126,138,3,62,0,0,0,0,0,1,1
4770,32,25,133,321,3,163,1,0,0,0,0,1,0
4771,18,11,160,246,0,193,2,0,0,0,0,0,1
4772,1,1,46,367,1,191,0,0,0,0,0,1,0
4773,31,25,116,89,1,78,2,0,0,0,0,1,0
4774,34,29,45,216,1,23,2,0,0,0,0,0,1
4775,7,43,147,260,1,112,0,0,0,0,0,0,0
4776,19,12,129,381,2,44,2,0,0,0,0,1,0
4777,6,15,110,236,0,191,1,0,0,0,0,0,0
4780,6,26,111,395,3,221,2,0,0,0,0,1,0
4781,8,44,65,78,0,195,0,0,0,0,0,1,0
4782,24,19,144,189,3,23,0,0,0,0,0,1,0
4783,13,7,121,187,2,191,0,115,0,0,0,1,0
4784,29,23,130,200,3,162,2,329,0,0,0,0,0
4785,31,24,108,282,3,53,1,0,0,0,0,1,0
4786,32,25,30,438,2,176,1,201,1,0,0,0,0
4787,30,23,116,331,3,110,2,0,0,0,0,0,0
4788,29,23,56,149,0,251,0,0,0,0,0,1,0
4789,41,36,132,145,2,224,0,0,0,0,0,1,0
4791,31,25,11,315,0,4,2,0,0,0,0,0,1
4792,9,43,113,172,1,191,2,0,0,0,0,0,0
4793,40,30,122,367,3,136,2,0,0,0,0,0,0
4794,13,5,133,33,3,224,1,0,0,0,0,0,0
4795,27,21,28,367,0,213,1,0,1,0,0,1,0
4796,10,45,117,267,1,4,0,0,0,0,0,0,1
4797,39,35,109,347,0,172,1,19,0,0,0,0,0
4798,26,19,133,279,2,53,1,162,0,0,0,1,1
4799,18,10,110,48,1,53,0,338,0,0,0,1,0
4800,28,23,114,393,3,213,1,0,0,0,0,1,1
4802,33,27,117,7,3,110,2,0,0,0,0,0,0
4803,28,21,42,67,0,35,0,0,0,0,0,1,0
4804,16,8,107,148,3,110,2,0,0,0,0,0,0
4805,38,32,128,462,2,97,2,0,0,0,0,0,0
4806,12,46,117,57,0,191,0,0,0,0,0,1,1
4807,16,10,138,368,3,98,0,0,0,1,0,1,0
4808,14,6,108,430,2,23,1,0,0,0,0,0,0
4809,25,17,99,257,2,50,1,0,0,0,0,1,0
4810,40,34,117,331,1,189,2,335,0,0,0,1,1
4811,12,46,102,331,3,189,0,322,0,0,0,1,0
4813,32,27,146,41,3,164,1,0,0,0,0,1,0
4814,6,42,138,184,2,53,1,328,0,0,0,0,0
4815,38,28,119,285,3,136,2,0,0,0,0,1,0
4816,13,5,105,60,3,215,1,0,0,0,0,0,0
4817,38,32,131,376,2,224,2,0,0,0,0,0,0
4818,13,7,46,411,3,101,0,0,1,1,1,1,0
4819,35,30,39,205,1,174,0,94,0,0,0,1,1
4820,19,12,140,161,2,192,0,0,0,0,0,0,1
4821,7,37,100,149,0,41,1,328,0,0,0,1,0
4822,22,16,103,185,3,172,2,0,0,0,0,0,0
4824,16,10,143,195,3,98,0,0,0,0,0,0,0
4825,4,26,158,181,1,23,0,204,0,0,0,0,1
4826,34,30,20,331,0,237,0,0,0,1,0,0,0
4827,11,5,124,150,2,191,0,0,0,0,0,0,0
4828,41,36,139,367,2,98,0,0,0,0,0,1,0
4829,24,19,137,439,0,59,2,28,0,0,0,1,0
4830,21,12,103,362,2,189,1,0,0,0,0,1,1
4831,28,23,157,168,0,145,0,0,0,0,0,1,0
4832,17,9,139,330,0,110,2,153,0,0,0,1,0
4833,34,29,79,367,3,62,1,0,0,0,0,1,0
4835,10,45,126,316,1,4,0,0,0,1,1,1,1
4836,23,16,111,397,0,23,0,0,0,0,0,0,0
4837,18,11,99,324,1,97,1,0,0,1,0,1,0
4838,10,44,103,144,0,47,2,28,0,0,0,0,1
4839,4,15,51,411,0,59,0,0,0,0,0,0,0
4840,29,24,154,441,0,126,1,0,0,1,0,1,0
4841,36,30,13,167,1,191,0,324,0,0,0,1,0
4842,39,35,114,277,0,162,2,0,0,0,0,0,0
4843,26,21,104,430,3,23,0,0,0,0,1,1,1
4844,22,14,79,367,2,44,1,0,0,0,0,1,0
4846,40,34,23,172,2,194,1,71,1,0,0,0,0
4847,34,28,104,454,1,53,1,46,0,0,0,0,0
4848,37,27,102,180,0,110,2,25,0,1,0,1,0
4849,27,19,45,277,1,189,1,2,0,0,0,0,0
4850,31,27,136,34,0,125,2,164,0,0,0,0,0
4851,5,15,0,286,0,4,1,0,0,0,0,1,0
4852,37,31,97,140,2,35,2,40,0,0,0,1,1
4853,21,16,136,355,3,172,0,0,0,0,0,1,0
4854,38,32,129,364,0,125,0,0,0,0,0,0,0
4855,17,10,55,347,1,231,0,0,0,1,0,0,1
4857,31,27,103,232,1,59,0,0,0,0,0,0,1
4858,20,14,109,153,2,44,0,0,0,0,0,1,0
4859,31,24,118,462,3,163,1,0,0,0,0,1,0
4860,9,44,116,34,3,59,0,0,0,0,0,1,0
4861,1,3,151,67,2,59,0,35,0,0,0,0,0
4862,7,37,112,143,3,221,2,0,0,0,0,1,1
4863,38,33,95,430,3,41,1,24,0,0,0,0,0
4864,17,9,126,277,1,163,0,0,0,0,0,1,0
4865,12,6,127,403,3,4,1,0,0,0,0,0,0
4866,10,26,140,430,3,193,2,0,0,0,0,0,0
4868,40,34,149,121,3,172,1,0,0,0,0,1,0
4869,34,28,126,108,0,23,0,78,0,0,0,1,0
4870,21,14,50,157,1,169,0,0,0,0,0,1,0
4871,28,21,76,302,0,144,0,0,0,0,0,0,0
4872,28,22,142,209,0,215,0,199,0,0,0,1,0
4873,15,8,125,112,1,213,1,0,0,0,0,1,0
4874,8,42,104,315,3,35,1,0,0,0,0,1,0
4875,31,25,140,264,2,191,1,0,0,0,0,0,0
4876,18,11,16,367,1,231,0,0,0,0,0,1,0
4877,34,30,73,299,1,231,2,244,1,0,0,0,0
4879,1,1,147,80,1,125,2,0,0,0,0,1,1
4880,32,25,103,215,3,110,2,326,0,0,0,1,0
4881,9,43,19,290,3,101,0,195,1,0,1,1,1
4882,15,7,123,430,1,98,1,0,0,0,0,1,0
4883,35,29,115,267,2,97,0,0,0,0,0,0,1
4884,6,37,127,399,3,224,0,133,0,0,0,1,1
4885,20,12,149,352,3,126,2,184,0,1,1,1,1
4886,27,20,55,407,2,99,0,113,1,0,0,1,0
4887,39,34,95,205,3,41,1,38,0,0,0,1,1
4888,34,29,131,297,3,53,0,0,0,0,0,1,0
4891,7,26,64,90,2,99,1,0,1,0,0,0,1
4892,7,37,121,365,3,23,0,73,0,0,0,0,1
4893,34,30,100,430,3,53,0,0,0,0,0,1,0
4894,34,30,159,397,1,125,0,0,0,0,0,0,0
4895,20,13,127,21,0,98,0,151,0,0,0,1,0
4896,5,15,121,54,3,162,1,0,0,1,0,0,0
4897,23,18,102,367,0,189,0,331,0,0,0,1,1
4898,6,26,50,367,1,191,0,31,0,0,0,0,0
4899,41,38,45,114,1,35,2,16,0,0,0,1,1
4900,43,33,125,234,3,136,2,0,0,0,0,0,1
4902,0,0,44,112,0,86,0,199,0,0,0,0,1
4903,37,33,143,158,0,162,2,0,0,0,0,0,1
4904,24,17,134,329,3,126,2,0,0,0,0,0,0
4905,12,5,142,292,0,126,1,0,0,0,0,1,0
4906,34,29,108,185,1,191,1,0,0,1,0,0,0
4907,42,39,85,114,2,41,0,0,1,1,1,0,1
4908,30,24,75,334,0,251,0,197,0,0,0,1,0
4909,21,16,150,173,1,229,0,0,0,0,0,1,0
4910,22,16,89,52,1,169,0,0,0,0,0,1,1
4911,18,11,132,176,2,44,2,0,0,0,0,0,0
4913,28,23,151,84,0,126,1,0,0,1,0,0,1
4914,4,4,114,321,2,98,1,0,0,0,0,0,0
4915,8,42,155,149,2,125,0,27,0,0,0,1,1
4916,9,43,110,226,0,35,0,0,0,1,1,1,0
4917,32,27,102,403,0,110,1,0,0,0,0,0,0
4918,32,27,106,95,3,4,2,0,0,1,0,0,0
4919,19,13,105,367,0,35,2,0,0,0,0,0,1
4920,10,46,97,266,3,41,1,4,0,0,0,1,0
4921,42,38,159,387,2,146,1,39,1,0,0,0,1
4922,12,5,140,61,3,218,0,0,0,0,0,1,0
4924,32,27,97,159,0,110,1,338,0,0,0,0,1
4925,5,37,115,151,2,4,1,0,0,0,0,1,0
4926,4,26,115,90,0,189,2,0,0,0,0,1,0
4927,28,23,12,367,2,162,1,0,0,1,1,1,1
4928,27,19,153,144,1,189,1,0,0,0,0,1,0
4929,35,30,146,93,1,1,2,0,0,0,0,1,0
4930,23,16,29,456,0,148,0,156,0,0,0,0,1
4931,39,29,79,154,0,110,2,0,0,1,0,0,0
4932,15,8,130,148,2,53,1,0,0,1,0,1,0
4933,39,34,79,444,3,41,1,25,0,1,0,0,0
4935,33,29,144,267,1,35,0,0,0,0,0,1,1
4936,38,33,83,314,0,147,2,104,1,0,0,1,0
4937,15,8,26,148,3,100,0,41,1,0,0,0,0
4938,32,25,104,93,3,53,1,0,0,0,0,0,1
4939,7,37,145,358,3,162,1,0,0,0,0,0,0
4940,18,10,97,54,3,110,2,0,0,0,0,0,1
4941,34,29,107,117,0,110,1,0,0,0,0,1,0
4942,13,6,132,100,3,221,2,0,0,0,0,0,0
4943,32,25,128,316,2,224,2,331,0,0,0,1,0
4944,7,37,146,140,0,173,2,159,0,0,0,1,1
4946,17,11,117,367,2,47,1,105,0,0,0,1,0
4947,9,43,12,397,3,162,1,0,0,0,0,1,0
4948,36,31,148,292,1,99,2,0,1,0,0,1,0
4949,21,16,71,267,1,131,0,302,0,0,0,0,1
4950,28,22,102,165,3,23,1,0,0,1,0,1,0
4951,14,7,61,82,1,239,2,150,1,0,0,1,0
4952,36,32,36,72,3,53,0,0,0,0,0,1,0
4953,14,6,115,40,0,191,0,0,0,0,0,1,0
4954,33,29,151,318,1,35,0,0,0,0,0,1,0
4955,32,25,142,69,3,126,2,0,0,0,0,0,1
4957,26,20,134,310,0,23,1,64,0,0,0,0,0
4958,23,18,41,259,1,231,0,0,0,0,0,1,1
4959,12,46,104,299,3,189,0,64,0,0,0,1,0
4960,24,17,19,453,0,1,0,36,0,0,0,0,0
4961,16,9,100,316,1,35,1,0,0,0,0,0,0
4962,4,4,142,140,3,78,2,58,0,1,0,1,0
