buying_high,buying_low,buying_med,buying_vhigh,maint_high,maint_low,maint_med,maint_vhigh,doors_2,doors_3,doors_4,doors_5more,persons_2,persons_4,persons_more,lug_boot_big,lug_boot_med,lug_boot_small,safety_high,safety_low,safety_med,class
0.9998954,-0.9999876,0.9995374,0.99998343,0.98834485,0.9798948,-0.91685784,0.99949116,0.97341853,-0.76060885,0.9994587,0.999496,0.9983853,-0.7879183,0.9998852,-0.59267306,-0.9994127,0.9999984,0.9999527,0.9999993,0.99996555,2
0.8932402,-0.9400906,0.85187006,0.9572958,0.66886884,0.60194534,-0.39239678,0.8562583,0.6059792,-0.28440553,0.8611572,0.86538523,0.79259145,-0.24534139,0.91419864,-0.141107,-0.81293094,0.97258896,0.93454766,0.97907704,0.9293671,2
0.95941484,-0.982667,0.9394856,0.98707765,0.7887335,0.74141157,-0.5275235,0.93813205,0.71470547,-0.35766402,0.93595064,0.9423635,0.8990845,-0.30905882,0.9673499,-0.21346425,-0.91416454,0.9936575,0.9780326,0.99559176,0.9765291,2
0.60843116,-0.60899574,0.43794784,0.6860975,0.38258123,0.25416878,-0.22847207,0.45666054,0.23907018,-0.29472324,0.6046288,0.47904378,0.45495814,-0.27228898,0.62166417,-0.0012995184,-0.4331537,0.66191906,0.54497,0.7405699,0.633172,2
0.8977223,-0.93625927,0.83111715,0.95063996,0.65556127,0.5803838,-0.42509067,0.84064955,0.5411405,-0.33786622,0.86369705,0.84293723,0.79345447,-0.27863878,0.9009396,-0.13190943,-0.813399,0.96497685,0.910977,0.975332,0.91952395,2
0.9740438,-0.9881165,0.9365074,0.98771703,0.81267226,0.73126924,-0.62339985,0.9357493,0.68790805,-0.5481865,0.9566092,0.94453585,0.91104937,-0.5427253,0.9709221,-0.26553085,-0.937857,0.99397707,0.973829,0.9963406,0.98294336,0
0.9942572,-0.99822634,0.98339325,0.9981373,0.90813637,0.86298144,-0.7112753,0.9837863,0.84051293,-0.5704523,0.9843473,0.9841876,0.96745807,-0.53643054,0.99325234,-0.36510685,-0.98283625,0.9993906,0.9951136,0.99963725,0.99614894,2
0.9835088,-0.9938003,0.9635145,0.9946055,0.85214984,0.7970587,-0.6269953,0.9660125,0.773835,-0.4800105,0.9673281,0.9659415,0.9364397,-0.45538566,0.9833463,-0.29281968,-0.95843756,0.99758536,0.9872776,0.9984896,0.98918295,2
0.9999958,-0.9999994,0.99986446,0.99999815,0.9961413,0.98612225,-0.9673549,0.9998718,0.9799161,-0.94066435,0.99993527,0.9998527,0.9995439,-0.94562304,0.9999802,-0.6925948,-0.9999408,0.99999976,0.99997383,0.99999994,0.99999577,0
0.9992028,-0.9998451,0.9965874,0.9998004,0.96386385,0.9363116,-0.8468316,0.9965035,0.9218861,-0.71523225,0.99695665,0.99711215,0.99160284,-0.7408681,0.99894947,-0.48991847,-0.9964951,0.9999561,0.99933153,0.9999786,0.9995886,2
0.99999905,-0.99999994,0.99997294,0.9999998,0.99829906,0.99498236,-0.97996944,0.9999732,0.9921176,-0.9416623,0.9999818,0.99997336,0.9998767,-0.9537716,0.9999971,-0.7676518,-0.9999865,1.0,0.9999977,1.0,0.99999946,2
0.9962904,-0.998897,0.9876071,0.9988016,0.9258124,0.8727714,-0.7521655,0.98830444,0.8541713,-0.624407,0.989968,0.98796487,0.9758441,-0.6127456,0.9951086,-0.39741927,-0.9873188,0.9995779,0.9960727,0.9997942,0.99766475,2
0.99946916,-0.9998792,0.9963315,0.99980557,0.9653567,0.9290833,-0.85999465,0.99654585,0.91364944,-0.773638,0.9975382,0.9969443,0.991492,-0.7866481,0.99905646,-0.4917037,-0.99725693,0.9999522,0.9991324,0.9999817,0.99961895,2
0.99743134,-0.9991647,0.9884686,0.9988856,0.9289538,0.8776321,-0.7775092,0.98916924,0.8499857,-0.7012481,0.9917178,0.9889911,0.97773117,-0.67752236,0.995956,-0.40231574,-0.9899964,0.99964607,0.9961555,0.9998435,0.99798393,2
0.8505634,-0.88353205,0.7553096,0.9043535,0.57937896,0.49257508,-0.35178933,0.7388938,0.47372505,-0.39723185,0.8199641,0.77645606,0.7116308,-0.36792433,0.851822,-0.12611929,-0.7260728,0.92824745,0.860538,0.94619566,0.877338,3
0.999997,-0.99999976,0.9999537,0.9999995,0.9975854,0.9922601,-0.9716455,0.9999554,0.9904073,-0.91207504,0.9999634,0.9999541,0.99977064,-0.9266317,0.9999931,-0.73287225,-0.9999665,0.99999994,0.9999959,1.0,0.9999987,2
0.9682982,-0.9844131,0.9241267,0.9856555,0.7922398,0.6948764,-0.57654977,0.9280169,0.6750932,-0.5207532,0.9483621,0.93466747,0.88973206,-0.49413288,0.9635995,-0.24592082,-0.92559594,0.9914574,0.96603715,0.99490017,0.976535,2
0.99278593,-0.996334,0.9697312,0.99579066,0.88376325,0.79111195,-0.6923044,0.9683526,0.7675181,-0.68776643,0.98196346,0.96873945,0.9502735,-0.6563289,0.98726696,-0.32734647,-0.97363573,0.9979321,0.9849981,0.99898595,0.99297297,0
0.9981641,-0.9996422,0.99548364,0.9996303,0.954635,0.93208516,-0.80441594,0.995025,0.913154,-0.60436124,0.99467593,0.99558365,0.9892723,-0.61080563,0.99822557,-0.42947742,-0.9934193,0.9999225,0.9991676,0.9999524,0.9992482,0
0.98857033,-0.9953554,0.9681726,0.9946861,0.86673737,0.8114099,-0.6453026,0.9665908,0.7774417,-0.55874604,0.9730888,0.970783,0.9447176,-0.53361124,0.98630106,-0.30289224,-0.96685886,0.99797755,0.98892254,0.9988645,0.99184614,2
0.9986308,-0.9996604,0.9939883,0.9995647,0.95272166,0.91139764,-0.82414824,0.9945035,0.8915985,-0.71385664,0.9954902,0.99413884,0.98616064,-0.6847885,0.99812925,-0.4551302,-0.9946518,0.99988633,0.9983039,0.9999488,0.9991394,0
0.894234,-0.9377012,0.83487564,0.9511228,0.6656605,0.5788124,-0.41598973,0.8448068,0.5276458,-0.34843707,0.86896235,0.8508435,0.7903991,-0.28641373,0.9003387,-0.13009717,-0.80357814,0.9632384,0.9153188,0.9761143,0.9231807,2
0.99999994,-1.0,0.99999475,1.0,0.99957687,0.9972339,-0.9953535,0.99999535,0.99492764,-0.9886174,0.99999887,0.999995,0.9999775,-0.9927175,0.9999997,-0.84142137,-0.9999989,1.0,0.9999994,1.0,1.0,1
0.9791356,-0.99094397,0.95182836,0.99162513,0.84285355,0.7559692,-0.63182485,0.9567452,0.70339566,-0.5316899,0.965915,0.9530758,0.93164766,-0.48733044,0.9761057,-0.25327143,-0.94523734,0.995491,0.9777985,0.9975465,0.9861358,2
1.0,-1.0,0.99999994,1.0,0.9999383,0.9997724,-0.997537,0.9999999,0.9996401,-0.9797981,0.99999994,0.99999994,0.99999887,-0.9889947,1.0,-0.9161894,-0.99999994,1.0,1.0,1.0,1.0,2
0.6138551,-0.650444,0.51632005,0.7353047,0.38701737,0.30931258,-0.18895209,0.5235885,0.2966984,-0.23815222,0.6155064,0.5590193,0.4804915,-0.15866876,0.6567779,-0.029071892,-0.46012217,0.74794215,0.6560214,0.7930493,0.6531813,0
0.84871006,-0.90150195,0.7784742,0.9212283,0.5974499,0.5178967,-0.37017882,0.7881537,0.48117724,-0.3246901,0.82730275,0.803904,0.7365595,-0.2625661,0.8653472,-0.11004283,-0.743586,0.94077086,0.88363165,0.95939374,0.88986355,0
0.9775546,-0.9901168,0.94891953,0.99126667,0.82917404,0.745971,-0.5986028,0.95255,0.73034066,-0.496003,0.9599887,0.9541675,0.9164258,-0.43971732,0.9763577,-0.2490464,-0.9452468,0.99559045,0.98043513,0.99753606,0.98469543,0
0.99999523,-0.9999996,0.99992174,0.999999,0.9964854,0.9902899,-0.96384263,0.9999176,0.986801,-0.9132098,0.99993974,0.99992067,0.999655,-0.9246397,0.9999862,-0.71486604,-0.9999453,0.99999994,0.9999904,1.0,0.99999726,2
0.8294614,-0.8990802,0.8187581,0.93735516,0.61246246,0.57749283,-0.30063793,0.82274026,0.5741521,-0.14765881,0.80066013,0.82955956,0.74399155,-0.10044833,0.8859866,-0.07383276,-0.7347475,0.9581051,0.92675227,0.96739954,0.8968678,2
0.99993837,-0.9999942,0.999661,0.9999921,0.9902168,0.9824143,-0.9203951,0.9996582,0.9765528,-0.777697,0.99960065,0.9996907,0.9985964,-0.80297554,0.9999218,-0.62578756,-0.9996124,0.99999905,0.9999641,0.9999996,0.9999766,2
0.99917436,-0.9998526,0.9970306,0.99983084,0.9638425,0.9413624,-0.8279634,0.9970125,0.9330511,-0.6701923,0.99691164,0.9974264,0.9914286,-0.6874697,0.99907666,-0.5023341,-0.9965553,0.9999663,0.9995065,0.9999824,0.99961084,0
0.99109155,-0.9963472,0.96849334,0.9958034,0.8777047,0.7999572,-0.6985884,0.96995217,0.75685227,-0.6295652,0.979178,0.97005886,0.95128506,-0.60841906,0.9870588,-0.304511,-0.97216564,0.9980283,0.98623955,0.9989805,0.99261147,0
0.914362,-0.9572935,0.9015479,0.97349995,0.711942,0.6893636,-0.4105962,0.89809483,0.6743181,-0.18744949,0.87963384,0.9017333,0.8488405,-0.16448788,0.9405113,-0.1275654,-0.84317213,0.98567504,0.96601224,0.9880113,0.9520334,2
0.7685357,-0.8106277,0.64862233,0.8479949,0.48836064,0.39839,-0.27848995,0.6574353,0.39504692,-0.31724837,0.73611337,0.68734515,0.60571724,-0.25542727,0.7768375,-0.076181985,-0.6323597,0.86735874,0.7752878,0.9007304,0.79182786,1
0.687833,-0.7524371,0.6261079,0.8172307,0.46789718,0.38805228,-0.24828985,0.6297388,0.3526968,-0.24619173,0.6929813,0.65346485,0.5833158,-0.16622275,0.7336931,-0.06632882,-0.55135936,0.84025353,0.7503406,0.87102234,0.7503671,2
0.9999997,-1.0,0.9999712,0.9999998,0.9985583,0.9932364,-0.98863304,0.999968,0.9904495,-0.9798896,0.9999912,0.99997574,0.99987876,-0.9869312,0.9999979,-0.781016,-0.99999255,1.0,0.9999963,1.0,0.9999997,2
0.9886237,-0.9953085,0.9648424,0.99493706,0.8554519,0.7906167,-0.64055777,0.96496665,0.76550084,-0.57554656,0.97322196,0.96811175,0.94124854,-0.5382093,0.98410094,-0.30989408,-0.9659222,0.9975347,0.9859899,0.9986887,0.990933,2
0.9503507,-0.9762213,0.9199474,0.98197967,0.7649131,0.6987525,-0.495847,0.92199904,0.68825597,-0.35256594,0.9251096,0.9265763,0.8743925,-0.31155604,0.9587054,-0.1769618,-0.89881337,0.9901994,0.9712584,0.99358326,0.96985877,0
0.93920434,-0.9698831,0.9102677,0.9773715,0.74636656,0.6934933,-0.47384316,0.91350526,0.65766335,-0.26810542,0.9059084,0.91120666,0.87329555,-0.2532973,0.9498636,-0.14553252,-0.8755702,0.98819584,0.96423614,0.99070925,0.9597656,2
0.99817306,-0.99951065,0.993642,0.99942726,0.9424205,0.9150657,-0.7717457,0.9921705,0.9024569,-0.65106755,0.9935262,0.9935881,0.98358977,-0.64053595,0.9975772,-0.43237588,-0.99266726,0.99985725,0.9986465,0.99992025,0.99879277,2
0.9999997,-1.0,0.9999899,0.99999994,0.99909735,0.99664205,-0.98632413,0.9999899,0.995009,-0.9566148,0.9999938,0.99999076,0.9999371,-0.9671981,0.99999905,-0.81195503,-0.9999948,1.0,0.9999994,1.0,0.9999999,2
0.99414086,-0.99771005,0.97803956,0.9972285,0.9025204,0.83549935,-0.73834634,0.97794384,0.78690875,-0.6712383,0.98591745,0.97839344,0.96620643,-0.6462331,0.9913347,-0.32516205,-0.97981477,0.9988596,0.99116665,0.9994296,0.9954503,2
0.98523676,-0.992549,0.95160633,0.9918351,0.838994,0.7504032,-0.63992935,0.9523239,0.71309876,-0.6068445,0.96833533,0.9527177,0.9254847,-0.5686272,0.97847223,-0.283812,-0.95548093,0.9957579,0.9761164,0.99769586,0.98633665,2
0.9997259,-0.99994045,0.9975873,0.9998829,0.9731442,0.9438791,-0.8767534,0.99752367,0.9284439,-0.8161626,0.99835646,0.99778664,0.993796,-0.822821,0.99939215,-0.54675055,-0.99833614,0.9999754,0.9993667,0.99999046,0.9997628,2
0.81171644,-0.84815764,0.7009202,0.8754992,0.5362232,0.4444907,-0.32044432,0.69868195,0.4202211,-0.36008403,0.77751696,0.7293894,0.66260827,-0.30943224,0.8097567,-0.10813761,-0.6799073,0.8989419,0.80988604,0.9234754,0.83461154,0
0.8874159,-0.9047007,0.7383266,0.9089792,0.6012496,0.48052135,-0.41770688,0.7522609,0.42005214,-0.4697119,0.8418399,0.7619871,0.7174646,-0.43952993,0.8561597,-0.13306993,-0.7675054,0.92405987,0.8131298,0.95121324,0.8820315,0
0.9993966,-0.99986255,0.9965061,0.9997822,0.96707195,0.9286508,-0.864423,0.99601346,0.91352594,-0.8140316,0.99794513,0.99679285,0.99196875,-0.8180252,0.99891734,-0.50323147,-0.9970314,0.99994546,0.9990944,0.99997836,0.99963975,2
0.99999076,-0.9999993,0.99989986,0.9999985,0.995725,0.9895153,-0.9594393,0.9998917,0.9862789,-0.8774832,0.999906,0.9999018,0.9995885,-0.9032448,0.99998295,-0.7004246,-0.9999172,0.9999999,0.9999906,0.99999994,0.9999961,2
0.981157,-0.99026716,0.9414611,0.9900536,0.82862717,0.730061,-0.6096051,0.94287837,0.6853498,-0.5876974,0.9626384,0.9419231,0.91531956,-0.5520937,0.971711,-0.27415594,-0.9466351,0.9939375,0.9690804,0.99656236,0.9824707,2
0.9938568,-0.9980422,0.98201054,0.9979749,0.90352136,0.85414934,-0.71427333,0.9822014,0.8335374,-0.5813324,0.985529,0.98398334,0.9658668,-0.56807363,0.99295324,-0.35716856,-0.98154896,0.99927443,0.9947307,0.9996087,0.99621254,0
0.9986552,-0.9996714,0.9941796,0.9995823,0.94979006,0.9136911,-0.7973514,0.99405515,0.90400916,-0.71102697,0.9953704,0.99476016,0.9851181,-0.6977782,0.99808604,-0.4565968,-0.9943947,0.999886,0.99868536,0.9999479,0.99913436,2
0.99983096,-0.99997574,0.9991035,0.99996835,0.9831225,0.9704543,-0.8971971,0.99909174,0.96156526,-0.7337002,0.9990585,0.9990757,0.9971435,-0.7516538,0.99976295,-0.5600184,-0.99903524,0.9999953,0.999865,0.9999978,0.99991685,2
0.9999975,-0.9999998,0.9999631,0.9999996,0.9978659,0.99484783,-0.9727886,0.9999624,0.99061066,-0.9069569,0.9999666,0.9999556,0.99983865,-0.9231758,0.9999939,-0.754677,-0.999971,1.0,0.99999624,1.0,0.99999887,2
0.9917858,-0.9964901,0.9700139,0.996077,0.88144076,0.80718863,-0.68831015,0.9714844,0.7648112,-0.63430977,0.98006403,0.96999145,0.95247805,-0.59796405,0.9873054,-0.32565197,-0.97376865,0.99812776,0.98618436,0.9990421,0.9924807,0
0.99458176,-0.99808776,0.98094124,0.99783176,0.9115826,0.83791965,-0.7346437,0.9816824,0.8174312,-0.6515218,0.98656553,0.98156995,0.9682703,-0.6344725,0.99206537,-0.36186802,-0.9820905,0.99915236,0.9921439,0.9995353,0.99604315,0
0.7979973,-0.873698,0.78673494,0.9226634,0.57254183,0.53785056,-0.29843083,0.7847153,0.5288901,-0.16121349,0.7773721,0.79899496,0.7199073,-0.11537368,0.8604154,-0.08486211,-0.69255,0.9442842,0.90305763,0.9532083,0.8720872,2
0.9074103,-0.9502662,0.8657245,0.96312,0.6905589,0.6249372,-0.42805195,0.8715151,0.5939413,-0.31940663,0.8805409,0.8790916,0.81463116,-0.2748534,0.9239854,-0.16113228,-0.83072287,0.9762412,0.9405659,0.98283666,0.9396323,0
0.9916339,-0.9971787,0.9828522,0.9976309,0.8950017,0.86561835,-0.6634305,0.9810078,0.852024,-0.4288029,0.9781768,0.9822521,0.96531415,-0.43767592,0.9926768,-0.28399143,-0.97480273,0.99926776,0.99591553,0.99949944,0.9953598,2
0.99969465,-0.99992096,0.9970415,0.9998486,0.97449756,0.93473965,-0.90346736,0.9971392,0.9082956,-0.8553845,0.99857205,0.9970548,0.9939135,-0.8599654,0.9992502,-0.531508,-0.9981516,0.9999657,0.999061,0.99998695,0.9997503,2
0.97989166,-0.9921661,0.95689803,0.99284816,0.84024173,0.77626216,-0.620202,0.9556687,0.7547626,-0.5199611,0.9654269,0.9632916,0.9292242,-0.50672376,0.979459,-0.2843424,-0.95146036,0.9968005,0.9850763,0.99793947,0.988165,2
0.67620665,-0.73493475,0.59726197,0.7983923,0.44484785,0.3698992,-0.22279026,0.6112726,0.33429798,-0.23768201,0.6693762,0.6268147,0.56262463,-0.15516227,0.7146161,-0.0466044,-0.53750205,0.8184703,0.7237606,0.85623044,0.7230799,2
0.9999861,-0.99999833,0.999786,0.9999963,0.99442446,0.98305094,-0.9504068,0.99977344,0.9789288,-0.9017029,0.99986196,0.9997905,0.9992517,-0.91276693,0.9999571,-0.668579,-0.99986255,0.9999995,0.9999654,0.9999999,0.9999904,2
0.21415721,-0.19971706,0.22330315,0.41520014,0.22919954,0.12830336,0.00029269978,0.22307247,0.18166347,-0.08143909,0.3134748,0.3079188,0.24176504,0.008762626,0.40589023,0.10709803,-0.07901075,0.3723962,0.40278748,0.428533,0.3100664,2
0.9995664,-0.9999322,0.99853605,0.9999237,0.9755633,0.96148205,-0.85232204,0.9983263,0.9554752,-0.66840637,0.998039,0.99851424,0.9955403,-0.68435615,0.9995393,-0.5147046,-0.9980209,0.9999883,0.99980164,0.99999404,0.99982226,2
0.9988849,-0.9997626,0.9953935,0.99970824,0.9566324,0.92506915,-0.8091059,0.9954235,0.9110805,-0.6937152,0.99599135,0.9960088,0.9880279,-0.68557197,0.99854916,-0.45893148,-0.99535286,0.9999228,0.9990632,0.9999663,0.9993762,2
0.7097664,-0.7849852,0.6507042,0.843468,0.48383716,0.41195986,-0.24512881,0.664609,0.3855135,-0.2237731,0.71163183,0.6815305,0.5993429,-0.14610359,0.761533,-0.053060904,-0.58372116,0.8605646,0.78661466,0.8934436,0.7771978,2
0.9647572,-0.97746927,0.89540184,0.9756779,0.7649612,0.6437367,-0.55534935,0.90488327,0.58029103,-0.5384541,0.93296605,0.9051255,0.86941725,-0.51345605,0.9488656,-0.18650717,-0.9055198,0.98433906,0.9389929,0.9912855,0.9652786,2
0.97930133,-0.99146175,0.9533846,0.9924677,0.8319208,0.7683332,-0.6028026,0.9570071,0.7451012,-0.48427686,0.9605499,0.9574157,0.9253436,-0.43685248,0.97828734,-0.265158,-0.94941986,0.9962394,0.9818525,0.99777794,0.98557574,2
0.9999816,-0.9999982,0.99979293,0.9999965,0.9943471,0.9841955,-0.95347846,0.9998148,0.97690004,-0.8788978,0.99984825,0.9997909,0.9992829,-0.8825415,0.9999589,-0.6622191,-0.9998493,0.9999995,0.9999669,0.9999999,0.9999904,0
0.9891614,-0.9945884,0.9613029,0.99356985,0.8633188,0.78768647,-0.70285213,0.96067446,0.72536296,-0.6560725,0.97726154,0.96327704,0.94476366,-0.6392366,0.98294127,-0.32623297,-0.96548,0.9971274,0.9818472,0.99848115,0.9910655,0
0.9963362,-0.9990983,0.9917506,0.99917483,0.92931956,0.909176,-0.7328146,0.99122363,0.89594674,-0.50838536,0.989553,0.99199456,0.97992826,-0.5023548,0.9968144,-0.38096398,-0.988315,0.99980086,0.9984398,0.99987686,0.99827474,0
0.996053,-0.998715,0.9863503,0.99855083,0.92462045,0.87234455,-0.7648332,0.98650795,0.8361875,-0.64740735,0.9892792,0.98629797,0.97461104,-0.6169459,0.99456364,-0.36568022,-0.98618454,0.99952286,0.9955383,0.99973255,0.9971931,2
0.9915149,-0.9968361,0.9754403,0.9964799,0.8896765,0.82427394,-0.6896778,0.97392404,0.79550683,-0.6019887,0.9809523,0.97611696,0.95572066,-0.56395614,0.98989075,-0.31589282,-0.9746535,0.9986139,0.9914626,0.9992466,0.99425733,2
1.0,-1.0,0.99999946,1.0,0.9998849,0.9991748,-0.99777085,0.99999934,0.99849844,-0.99386024,0.9999999,0.99999946,0.99999636,-0.99602014,1.0,-0.8921472,-0.9999999,1.0,0.99999994,1.0,1.0,0
0.86007154,-0.9065671,0.7841085,0.9229844,0.60762346,0.5210438,-0.35492086,0.7885476,0.5013028,-0.33852026,0.8246011,0.806744,0.72927505,-0.27575243,0.8686128,-0.1367207,-0.7582171,0.94431007,0.8834567,0.9601098,0.8915271,2
0.56235063,-0.6269662,0.5228799,0.7308199,0.3862166,0.3174589,-0.15631862,0.5370573,0.29994684,-0.16630769,0.5867629,0.55765945,0.47846228,-0.07665513,0.6526077,-0.008791392,-0.42301333,0.7495308,0.6751452,0.7910483,0.64098406,2
0.9999992,-0.99999994,0.99998087,0.9999999,0.9985126,0.99585086,-0.9803917,0.9999782,0.9938765,-0.9422768,0.9999857,0.99998146,0.99989444,-0.95637214,0.9999981,-0.7736717,-0.99998957,1.0,0.99999875,1.0,0.99999964,2
0.94898564,-0.9783304,0.93387747,0.986424,0.7823992,0.73781925,-0.48275355,0.93590564,0.7289278,-0.25328863,0.9250594,0.9370358,0.88674885,-0.2371772,0.9652686,-0.16560678,-0.8992245,0.99308395,0.97911686,0.99474204,0.973131,2
0.98709375,-0.99551183,0.97139186,0.99571264,0.8702387,0.8188691,-0.6594682,0.9711831,0.7927477,-0.50658005,0.97401977,0.972207,0.95065516,-0.49804115,0.98741686,-0.30448014,-0.96674484,0.9982826,0.99101573,0.9989684,0.99272376,2
0.9999423,-0.9999902,0.9992303,0.99997807,0.98737115,0.968143,-0.9327448,0.99918467,0.95814604,-0.8778777,0.9995628,0.9992891,0.9980131,-0.89541495,0.9998464,-0.5897871,-0.9995517,0.99999636,0.99985945,0.99999887,0.99995714,2
0.9238842,-0.95701236,0.86143655,0.96574867,0.70621914,0.60502934,-0.4770956,0.8757772,0.5640938,-0.42236573,0.90266657,0.87679183,0.8200033,-0.34594882,0.92355,-0.16130243,-0.8510321,0.9744305,0.930753,0.9846964,0.94450176,0
0.99904096,-0.99980915,0.99659586,0.99979776,0.957926,0.9473394,-0.81676435,0.9963943,0.9328949,-0.6133042,0.9958796,0.9966502,0.9904673,-0.63315743,0.9989742,-0.48927656,-0.99602574,0.9999612,0.9994351,0.9999768,0.99947464,2
0.734559,-0.71757,0.5268558,0.7531064,0.48599905,0.29346517,-0.3454496,0.5228669,0.27341053,-0.40045723,0.7057757,0.53824914,0.5673501,-0.44571638,0.7291308,0.015035476,-0.5399472,0.7231572,0.6024591,0.825266,0.7586479,2
0.88445705,-0.9365765,0.86096764,0.9565529,0.67599803,0.6239688,-0.41098234,0.857731,0.60028994,-0.2617248,0.8627846,0.86272466,0.8117416,-0.21485353,0.91340834,-0.15147491,-0.8047235,0.97367704,0.9390923,0.9785976,0.9310137,2
0.7331112,-0.7919011,0.66456574,0.84023887,0.47867358,0.42357695,-0.24041463,0.6564986,0.40894538,-0.2517452,0.7075981,0.6924713,0.59305364,-0.16837217,0.7710197,-0.072998516,-0.6032581,0.87236106,0.8015167,0.8985017,0.78362256,2
0.99973106,-0.99994713,0.99822843,0.9999246,0.97813094,0.952884,-0.8884131,0.99828744,0.9402727,-0.79445195,0.9987091,0.99815375,0.99584216,-0.794177,0.99949735,-0.51938754,-0.99846506,0.99998367,0.99958646,0.9999933,0.999822,2
0.8936127,-0.93634444,0.83139205,0.948205,0.6529072,0.57858586,-0.4235415,0.8414958,0.53192097,-0.34964132,0.8673238,0.8549341,0.78826916,-0.29671854,0.9024905,-0.12792249,-0.80108863,0.9642266,0.9206772,0.97671896,0.9245605,0
0.9830445,-0.99380934,0.96609753,0.99445826,0.85432345,0.80390346,-0.63123125,0.96362823,0.78314894,-0.4958059,0.9692326,0.9686302,0.9401543,-0.46425328,0.98403555,-0.31358305,-0.9586048,0.9978163,0.9893978,0.99858856,0.99039835,0
0.9999964,-0.9999998,0.9999682,0.99999964,0.99741197,0.995299,-0.96605486,0.9999607,0.9936072,-0.8694648,0.9999552,0.9999667,0.9998096,-0.8932296,0.99999446,-0.7751847,-0.9999644,1.0,0.9999982,1.0,0.9999989,2
0.91464496,-0.9350059,0.8013707,0.9376266,0.66992927,0.53688604,-0.47379225,0.8171569,0.46495247,-0.49849924,0.8807165,0.8151135,0.78215986,-0.46795863,0.8946811,-0.15003553,-0.8169291,0.95213413,0.8635383,0.9702159,0.9199918,0
0.93230736,-0.9643434,0.890175,0.9704942,0.7166103,0.65873265,-0.47129947,0.8918892,0.6299047,-0.35444796,0.9015934,0.89755976,0.85374486,-0.3281997,0.9376395,-0.19383256,-0.8674506,0.98361343,0.95366466,0.9880153,0.9538253,2
0.99996483,-0.9999952,0.99953514,0.9999882,0.9905003,0.9757487,-0.9399635,0.99950534,0.9661043,-0.88767064,0.9996959,0.9995434,0.99867564,-0.89977086,0.999904,-0.64247704,-0.99969786,0.9999983,0.9999087,0.99999946,0.999974,0
0.94413686,-0.9761225,0.9252016,0.9837655,0.7565648,0.712397,-0.498759,0.924262,0.70414037,-0.35755345,0.9246889,0.9338131,0.87526876,-0.30824417,0.95680773,-0.22549763,-0.8931221,0.9912293,0.974552,0.99358404,0.9700964,2
0.99808425,-0.99935406,0.98802996,0.99906397,0.9404203,0.8712885,-0.81809485,0.989669,0.8279024,-0.7579877,0.99372655,0.98880255,0.9814062,-0.7652724,0.9960826,-0.40007952,-0.9917593,0.99962777,0.9950876,0.99984515,0.99832666,2
0.99999934,-1.0,0.99998486,0.9999999,0.99864763,0.9963336,-0.9820947,0.9999835,0.9944696,-0.9418595,0.99998814,0.9999865,0.9999202,-0.9576718,0.99999833,-0.7972373,-0.99999064,1.0,0.99999905,1.0,0.99999976,2
0.9999539,-0.99999607,0.9997172,0.9999942,0.9921502,0.98290634,-0.93377143,0.99971366,0.97785276,-0.8188617,0.99973094,0.99972516,0.9988999,-0.8399262,0.99994296,-0.6436116,-0.9997214,0.9999993,0.99997014,0.9999997,0.999984,0
0.9999462,-0.99999166,0.9993668,0.99998164,0.9874854,0.97001565,-0.9219813,0.99931496,0.96760213,-0.87228686,0.9995728,0.9994823,0.9978329,-0.88381284,0.99988246,-0.62422866,-0.9995745,0.99999744,0.9999081,0.9999992,0.9999639,2
